# Buddhist_ch1,Buddhist_ch2,Buddhist_ch3,Buddhist_ch4,Buddhist_ch5,Buddhist_ch6,Buddhist_ch7,Buddhist_ch8,Buddhist_ch9,Buddhist_ch10,Buddhist_ch11,Buddhist_ch12,Buddhist_ch13,Buddhist_ch14,Buddhist_ch15,Buddhist_ch16,Buddhist_ch17,Buddhist_ch18,Buddhist_ch19,Buddhist_ch20,Buddhist_ch21,Buddhist_ch22,Buddhist_ch23,Buddhist_ch24,Buddhist_ch25,Buddhist_ch26,Buddhist_ch27,Buddhist_ch28,Buddhist_ch29,Buddhist_ch30,Buddhist_ch31,Buddhist_ch32,Buddhist_ch33,Buddhist_ch34,Buddhist_ch35,Buddhist_ch36,Buddhist_ch37,Buddhist_ch38,Buddhist_ch39,Buddhist_ch40,Buddhist_ch41,Buddhist_ch42,Buddhist_ch43,Buddhist_ch44,Buddhist_ch45,Buddhist_ch46,TaoTeChing_ch1,TaoTeChing_ch2,TaoTeChing_ch3,TaoTeChing_ch4,TaoTeChing_ch5,TaoTeChing_ch6,TaoTeChing_ch7,TaoTeChing_ch8,TaoTeChing_ch9,TaoTeChing_ch10,TaoTeChing_ch11,TaoTeChing_ch12,TaoTeChing_ch13,TaoTeChing_ch14,TaoTeChing_ch15,TaoTeChing_ch16,TaoTeChing_ch17,TaoTeChing_ch18,TaoTeChing_ch19,TaoTeChing_ch20,TaoTeChing_ch21,TaoTeChing_ch22,TaoTeChing_ch23,TaoTeChing_ch24,TaoTeChing_ch25,TaoTeChing_ch26,TaoTeChing_ch27,TaoTeChing_ch28,TaoTeChing_ch29,TaoTeChing_ch30,TaoTeChing_ch31,TaoTeChing_ch32,TaoTeChing_ch33,TaoTeChing_ch34,TaoTeChing_ch35,TaoTeChing_ch36,TaoTeChing_ch37,TaoTeChing_ch38,TaoTeChing_ch39,TaoTeChing_ch40,TaoTeChing_ch41,TaoTeChing_ch42,TaoTeChing_ch43,TaoTeChing_ch44,TaoTeChing_ch45,TaoTeChing_ch46,TaoTeChing_ch47,TaoTeChing_ch48,TaoTeChing_ch49,TaoTeChing_ch50,TaoTeChing_ch51,TaoTeChing_ch52,TaoTeChing_ch53,TaoTeChing_ch54,TaoTeChing_ch55,TaoTeChing_ch56,TaoTeChing_ch57,TaoTeChing_ch58,TaoTeChing_ch59,TaoTeChing_ch60,TaoTeChing_ch61,TaoTeChing_ch62,TaoTeChing_ch63,TaoTeChing_ch64,TaoTeChing_ch65,TaoTeChing_ch66,TaoTeChing_ch67,TaoTeChing_ch68,TaoTeChing_ch69,TaoTeChing_ch70,TaoTeChing_ch71,TaoTeChing_ch72,TaoTeChing_ch73,TaoTeChing_ch74,TaoTeChing_ch75,TaoTeChing_ch76,TaoTeChing_ch77,TaoTeChing_ch78,TaoTeChing_ch79,TaoTeChing_ch80,TaoTeChing_ch81
76.019734,60.712437,68.286163,63.229740,58.514955,63.757353,63.710282,59.766211,60.390397,58.094750,0.000000,60.299254,58.335238,58.197938,58.275209,60.058305,58.651513,65.840717,58.068925,58.283788,62.617889,58.966092,58.813264,61.975802,57.792733,58.266629,58.770741,58.258047,59.270566,64.436015,70.533680,61.204575,61.343296,66.279710,58.719673,59.186147,136.641868,70.957734,60.382117,58.318093,65.245690,74.598928,57.584720,58.540584,59.304300,58.326666,58.753723,58.378078,58.915193,58.549125,58.386642,58.129167,58.352378,58.086143,58.412327,58.532043,58.480766,58.685603,59.329588,58.455111,59.067758,59.245253,58.634461,58.446557,58.923679,59.824744,58.838763,58.514955,58.591808,58.412327,58.549125,58.557664,59.177699,59.084685,58.412327,58.838763,59.050826,58.446557,58.455111,58.266629,58.549125,58.472216,58.318093,60.257780,58.932164,58.403767,59.219929,58.583274,58.438001,58.549125,58.660038,58.455111,58.068925,58.549125,58.574739,59.287435,58.830264,58.813264,57.939624,58.523500,58.745213,58.403767,59.042358,58.566202,58.728187,58.608873,58.779248,58.745213,59.160798,59.236813,58.694122,58.446557,59.042358,58.532043,58.523500,58.523500,58.514955,58.395205,58.855756,58.736701,58.583274,58.702640,58.898217,58.352378,58.369513,59.186147,58.660038
50.941143,25.219040,42.059482,31.622777,18.275667,34.219877,43.208795,23.579652,25.238859,17.635192,60.299254,0.000000,17.916473,17.233688,18.000000,24.020824,18.920888,35.057096,18.330303,17.291616,28.089144,21.794495,21.702534,28.513155,18.493242,19.519221,19.078784,18.493242,23.043437,39.395431,45.661800,33.882149,31.416556,43.231933,20.149442,22.203603,127.275292,46.314145,25.099801,18.520259,33.926391,55.596762,18.110770,20.074860,22.912878,18.275667,19.493589,21.679483,19.364917,18.384776,19.052559,17.972201,18.947295,19.183326,17.832555,19.442222,18.814888,19.078784,22.045408,19.924859,21.000000,19.697716,18.867962,18.275667,19.493589,22.516660,20.099751,20.099751,20.566964,18.330303,21.863211,18.627936,21.213203,20.904545,18.601075,19.646883,21.283797,19.390719,18.083141,19.570386,17.888544,18.841444,18.574176,24.637370,22.158520,17.972201,21.470911,19.544820,18.027756,18.973666,18.841444,18.574176,18.867962,18.814888,19.924859,20.469489,19.874607,19.824228,19.157244,19.621417,20.024984,18.627936,20.297783,19.595918,20.024984,18.681542,21.095023,19.874607,20.880613,21.189620,18.841444,18.761663,20.149442,19.183326,19.157244,19.000000,18.493242,18.384776,19.849433,19.849433,18.973666,19.078784,19.723083,19.261360,18.520259,20.371549,18.734994
49.959984,19.364917,38.729833,27.331301,8.062258,31.559468,41.303753,18.411953,20.346990,9.273618,58.335238,17.916473,0.000000,4.898979,9.327379,17.146428,9.219544,31.811947,7.937254,5.830952,25.019992,15.297059,15.684387,22.934690,8.306624,10.954451,9.539392,8.426150,17.204651,35.958309,42.661458,29.580399,26.720778,39.974992,11.532563,14.764823,130.092275,43.588989,18.894444,9.273618,31.048349,53.216539,7.416198,12.806248,16.124515,7.810250,10.344080,13.964240,10.488088,8.062258,9.486833,6.928203,9.273618,9.746794,8.185353,10.246951,9.000000,9.539392,14.594520,10.954451,13.266499,12.688578,9.110434,7.681146,10.440307,15.297059,11.445523,11.445523,12.247449,7.937254,14.317821,8.602325,13.152946,12.806248,8.544004,10.630146,13.416408,10.148892,7.348469,10.488088,8.306624,8.944272,8.485281,18.275667,14.764823,7.071068,13.711309,10.630146,7.211103,9.327379,9.055385,8.485281,9.327379,9.219544,11.135529,12.328828,10.954451,10.954451,9.591663,10.583005,11.747340,8.485281,11.789826,10.535654,11.313708,8.831761,13.114877,11.135529,13.601471,13.266499,9.273618,8.888194,11.618950,9.746794,9.591663,9.380832,8.306624,8.306624,11.000000,11.000000,9.327379,9.539392,10.770330,9.899495,8.602325,11.916375,8.831761
49.719212,18.734994,38.444766,26.888659,6.403124,31.591138,41.448764,18.248288,20.688161,7.874008,58.197938,17.233688,4.898979,0.000000,9.327379,16.733201,7.810250,31.937439,6.244998,3.162278,26.343880,15.165751,15.491933,22.891046,6.708204,9.797959,8.185353,6.855655,16.492423,35.874782,42.379240,29.171904,26.267851,39.673669,10.440307,14.000000,130.015384,43.520110,18.248288,7.874008,30.757113,53.047149,5.567764,12.328828,15.362291,6.082763,9.110434,13.152946,9.273618,6.403124,8.124038,5.099020,7.874008,8.426150,6.557439,9.219544,7.549834,8.185353,13.747727,10.099505,12.328828,11.789826,7.681146,6.082763,9.219544,14.491377,10.344080,10.344080,11.224972,6.244998,13.453624,7.071068,12.369317,11.832160,7.000000,9.433981,12.489996,8.888194,5.477226,9.273618,6.708204,7.615773,6.928203,17.606817,13.928388,5.099020,12.806248,9.433981,5.291503,7.937254,7.615773,6.928203,7.937254,7.810250,10.000000,11.313708,9.899495,9.797959,8.366600,9.380832,10.677078,7.071068,10.723805,9.327379,10.198039,7.348469,12.165525,10.000000,12.688578,12.328828,7.874008,7.416198,10.535654,8.426150,8.366600,8.000000,6.708204,6.708204,9.848858,9.848858,7.937254,8.185353,9.591663,8.602325,7.071068,10.862780,7.348469
48.569538,20.591260,39.357337,28.460499,11.224972,31.096624,40.607881,19.442222,20.223748,10.816654,58.275209,18.000000,9.327379,9.327379,0.000000,19.104973,12.165525,32.664966,11.045361,9.848858,25.039968,16.462078,16.643317,24.351591,11.489125,13.228757,12.409674,11.224972,18.788294,35.749126,43.347434,29.563491,27.404379,40.236799,13.856406,16.462078,128.565159,43.185646,19.798990,11.445523,31.352831,53.150729,10.295630,13.964240,17.691806,11.045361,13.038405,14.832397,12.922848,11.313708,12.288206,10.344080,11.704700,12.165525,10.954451,12.569805,11.575837,11.832160,16.309506,12.922848,15.394804,14.352700,12.083046,11.135529,12.961481,17.175564,13.928388,12.247449,14.177447,11.135529,16.062378,11.445523,14.628739,14.730920,11.489125,13.190906,15.394804,12.727922,10.816654,13.000000,11.313708,11.618950,11.618950,19.519221,16.522712,10.535654,15.652476,12.961481,10.723805,12.247449,11.958261,11.090537,11.489125,12.000000,13.228757,14.662878,13.152946,13.000000,12.288206,12.922848,14.035669,11.269428,14.000000,12.649111,13.601471,11.874342,15.198684,13.304135,15.099669,14.866069,12.206556,11.489125,14.071247,12.328828,12.288206,12.124356,11.045361,11.224972,13.341664,13.416408,12.247449,12.165525,13.152946,11.704700,11.180340,14.317821,11.874342
52.459508,25.119713,41.928511,31.670175,17.804494,35.099858,43.977267,23.600847,25.377155,17.606817,60.058305,24.020824,17.146428,16.733201,19.104973,0.000000,18.466185,34.842503,17.860571,17.029386,30.265492,21.863211,20.591260,26.608269,17.117243,18.973666,18.627936,18.083141,23.494680,39.534795,45.563143,32.357379,30.919250,43.058100,19.723083,21.817424,130.782262,46.540305,24.637370,18.493242,34.756294,55.299186,17.635192,20.396078,22.715633,17.804494,19.052559,21.236761,19.131126,17.916473,18.601075,17.492856,18.493242,18.734994,17.972201,19.104973,18.357560,18.627936,21.563859,19.544820,20.688161,20.469489,18.411953,17.804494,19.104973,22.135944,19.570386,19.672316,20.149442,17.804494,21.470911,18.165902,20.808652,20.445048,18.138357,19.209373,20.880613,18.947295,17.606817,19.131126,18.027756,18.384776,18.110770,24.289916,21.771541,17.492856,21.071308,19.209373,17.549929,18.520259,18.384776,18.110770,18.520259,18.466185,19.493589,20.199010,19.339080,19.339080,18.708287,19.183326,19.849433,18.165902,19.874607,19.157244,19.595918,18.275667,20.688161,19.493589,21.000000,20.784610,18.110770,18.303005,19.773720,18.734994,18.708287,18.547237,17.635192,18.027756,19.416488,19.416488,18.520259,18.627936,19.287302,18.814888,18.165902,19.949937,18.275667
50.328918,18.761663,36.701499,24.413111,10.099505,31.984371,42.059482,19.798990,22.113344,11.090537,58.651513,18.920888,9.219544,7.810250,12.165525,18.466185,0.000000,30.049958,10.000000,8.426150,25.119713,16.278821,17.117243,22.912878,10.099505,12.369317,11.313708,10.198039,18.083141,36.083237,43.092923,30.199338,26.814175,40.187063,13.038405,15.968719,130.126861,44.147480,19.697716,11.090537,31.416556,53.150729,9.591663,13.747727,15.842980,9.899495,12.000000,15.165751,11.958261,10.099505,11.269428,9.327379,11.090537,11.489125,10.000000,12.083046,10.862780,10.862780,15.748016,12.767145,14.525839,14.071247,10.954451,9.899495,12.083046,16.401219,12.806248,12.961481,13.674794,10.000000,15.556349,10.440307,14.628739,14.177447,10.488088,12.247449,14.662878,11.832160,9.539392,12.041595,10.295630,10.908712,10.344080,19.209373,15.905974,9.327379,14.798649,12.165525,9.433981,11.135529,10.908712,10.440307,11.135529,11.045361,12.609520,13.747727,12.529964,12.529964,11.445523,12.206556,13.000000,10.535654,13.266499,12.165525,12.845233,10.723805,14.387495,12.688578,14.899664,14.594520,11.090537,10.677078,13.038405,11.401754,11.445523,11.180340,10.295630,10.198039,12.489996,12.569805,11.045361,11.313708,12.369317,11.618950,10.535654,13.379088,10.723805
59.025418,32.295511,41.713307,36.013886,32.511536,41.255303,51.244512,33.808283,36.386811,32.403703,65.840717,35.057096,31.811947,31.937439,32.664966,34.842503,30.049958,0.000000,32.542280,32.093613,33.645208,33.256578,33.346664,36.110940,31.384710,33.166248,32.939338,32.480764,35.860842,46.206060,53.065997,43.162484,39.012818,50.179677,33.600595,34.322005,132.249764,52.782573,36.400549,32.893768,43.543082,60.794737,32.233523,32.649655,31.874755,32.511536,32.726136,34.394767,33.136083,32.572995,32.954514,32.155870,32.893768,33.030289,32.233523,33.241540,32.695565,32.848135,34.741906,32.893768,33.466401,33.749074,32.787193,32.326460,33.241540,34.957117,33.181320,33.570821,33.852622,32.542280,34.423829,32.710854,34.249088,34.000000,32.695565,33.181320,34.176015,32.787193,32.403703,33.136083,32.449961,32.832910,32.557641,36.249138,34.756294,32.341923,34.234486,33.211444,32.310989,32.787193,32.832910,32.680269,32.908965,32.878564,33.466401,33.674916,33.105891,33.406586,33.015148,33.105891,33.496268,32.710854,33.660065,33.181320,33.376639,32.771939,34.088121,33.466401,34.249088,34.234486,32.893768,32.787193,33.570821,32.969683,33.015148,32.924155,32.572995,32.603681,33.301652,33.060551,32.908965,32.664966,33.286634,32.954514,32.710854,33.496268,32.771939
50.009999,19.544820,38.820098,27.604347,8.485281,32.046841,41.773197,19.287302,21.610183,9.433981,58.068925,18.330303,7.937254,6.244998,11.045361,17.860571,10.000000,32.542280,0.000000,6.082763,27.000000,15.394804,16.583124,23.727621,9.165151,11.618950,10.295630,8.831761,17.578396,36.414283,42.836900,29.359837,26.172505,39.962482,12.165525,15.198684,130.103805,43.829214,19.287302,10.049876,31.384710,53.394756,8.000000,13.820275,16.583124,8.717798,11.045361,14.000000,11.180340,8.944272,10.246951,8.062258,10.049876,10.295630,8.944272,10.954451,9.695360,10.295630,15.099669,11.789826,13.820275,13.341664,9.797959,8.717798,11.135529,15.779734,12.083046,11.916375,12.767145,8.831761,14.764823,9.433981,13.784049,13.304135,9.273618,11.224972,13.892444,10.770330,8.306624,11.090537,9.165151,9.746794,9.327379,18.627936,15.132746,8.062258,14.177447,11.135529,8.185353,10.099505,9.848858,9.219544,9.380832,9.899495,11.789826,12.922848,11.704700,11.532563,10.440307,11.180340,12.288206,9.327379,12.328828,11.045361,11.874342,9.643651,13.601471,11.704700,13.784049,13.820275,10.049876,9.591663,12.247449,10.488088,10.344080,10.049876,9.165151,9.165151,11.575837,11.575837,10.099505,10.295630,11.445523,10.344080,9.327379,12.529964,9.643651
49.819675,18.574176,38.574603,26.776856,7.141428,31.749016,41.569219,18.520259,20.928450,8.485281,58.283788,17.291616,5.830952,3.162278,9.848858,17.029386,8.426150,32.093613,6.082763,0.000000,26.495283,15.231546,15.811388,23.108440,7.416198,10.295630,8.774964,7.416198,15.874508,35.763109,42.497059,29.342802,26.229754,39.799497,10.908712,14.282857,129.961533,43.634848,18.466185,8.485281,30.692019,53.103672,6.244998,12.489996,15.427249,6.708204,9.643651,13.527749,9.380832,7.141428,8.717798,5.830952,8.485281,9.000000,7.280110,9.539392,8.185353,8.774964,14.106736,10.583005,12.409674,12.041595,8.306624,6.855655,9.746794,14.832397,10.816654,10.816654,11.661904,7.000000,13.820275,7.745967,12.767145,12.165525,7.681146,9.949874,12.884099,9.433981,6.324555,9.797959,7.416198,7.874008,7.615773,17.888544,14.282857,6.000000,13.190906,9.949874,6.164414,8.544004,8.246211,7.615773,8.306624,8.185353,10.488088,11.747340,10.392305,10.295630,8.944272,9.899495,10.954451,7.745967,11.180340,9.848858,10.677078,8.000000,12.569805,10.488088,13.076697,12.727922,8.246211,8.062258,10.908712,9.000000,8.944272,8.602325,7.416198,7.141428,10.344080,10.344080,8.544004,8.774964,10.099505,9.165151,7.745967,11.313708,8.000000
55.281100,30.643107,42.473521,35.171011,26.888659,36.193922,44.090815,28.792360,26.645825,26.608269,62.617889,28.089144,25.019992,26.343880,25.039968,30.265492,25.119713,33.645208,27.000000,26.495283,0.000000,27.055499,27.568098,30.983867,26.589472,27.820855,27.147744,27.037012,30.886890,41.243181,49.739320,38.845849,36.905284,46.989360,28.231188,29.359837,129.220741,50.119856,31.827661,27.276363,39.268308,57.428216,26.925824,27.239677,28.982753,27.037012,27.294688,29.410882,27.676705,27.110883,27.568098,26.229754,27.495454,27.622455,26.476405,27.440845,27.184554,27.294688,29.444864,26.115130,29.086079,27.766887,27.440845,26.551836,27.838822,29.966648,27.874720,28.266588,28.635642,27.037012,28.653098,27.276363,28.231188,28.809721,27.258026,27.910571,29.154759,27.294688,26.907248,27.531800,26.776856,26.981475,27.092434,31.304952,29.799329,26.832816,28.913665,27.838822,26.870058,27.440845,27.349589,27.239677,27.513633,27.477263,28.178006,28.460499,27.676705,28.071338,27.018512,27.892651,28.284271,26.832816,28.442925,27.946377,28.213472,27.276363,28.670542,28.106939,28.618176,29.051678,27.386128,27.331301,28.231188,27.658633,27.202941,27.531800,27.184554,27.110883,28.089144,27.982137,27.477263,27.586228,27.928480,27.495454,27.166155,28.460499,27.276363
51.497573,22.605309,39.899875,29.647934,16.462078,33.793490,42.941821,22.113344,24.083189,15.491933,58.966092,21.794495,15.297059,15.165751,16.462078,21.863211,16.278821,33.256578,15.394804,15.231546,27.055499,0.000000,19.183326,25.099801,15.588457,17.663522,17.233688,16.093477,21.166010,38.196859,44.698993,31.000000,28.913665,41.255303,18.193405,20.000000,129.336770,45.343136,23.600847,16.911535,32.434549,53.870214,15.394804,18.165902,19.544820,16.340135,17.175564,17.804494,16.792856,16.278821,17.088007,15.748016,17.088007,16.522712,15.905974,16.583124,16.583124,17.175564,20.469489,17.378147,19.339080,18.520259,16.941074,16.155494,17.748239,20.784610,17.635192,17.916473,18.547237,16.401219,19.773720,16.733201,19.209373,18.493242,16.340135,17.804494,19.646883,16.881943,15.748016,17.029386,16.462078,16.733201,16.309506,22.934690,19.493589,15.937377,19.646883,17.058722,15.811388,16.822604,16.970563,16.431677,14.866069,16.703293,18.165902,18.601075,17.776389,17.549929,17.204651,17.435596,18.000000,16.000000,18.520259,17.175564,17.720045,16.852300,19.235384,17.832555,18.411953,19.287302,16.673332,16.522712,18.411953,17.349352,17.262677,16.552945,16.155494,16.217275,17.748239,17.860571,17.117243,17.117243,17.435596,16.673332,16.370706,18.547237,16.492423
51.555795,23.937418,41.036569,30.870698,16.763055,34.146742,42.426407,20.566964,22.583180,15.231546,58.813264,21.702534,15.684387,15.491933,16.643317,20.591260,17.117243,33.346664,16.583124,15.811388,27.568098,19.183326,0.000000,24.083189,15.842980,17.088007,17.175564,16.093477,22.181073,37.881394,44.586994,31.701735,29.017236,41.400483,18.138357,20.445048,128.265350,45.099889,23.558438,16.733201,32.031235,53.665631,16.093477,17.606817,20.346990,16.643317,17.578396,19.364917,18.055470,16.462078,17.492856,16.248077,17.320508,17.406895,16.462078,17.748239,16.703293,17.521415,19.974984,18.055470,19.544820,18.841444,17.175564,16.643317,17.349352,21.071308,18.248288,18.248288,18.761663,16.462078,20.124612,17.029386,19.467922,19.183326,16.462078,17.972201,19.544820,17.464249,16.309506,17.832555,16.583124,16.970563,16.248077,22.934690,19.442222,16.309506,19.849433,17.860571,16.124515,16.941074,16.911535,16.673332,16.941074,16.941074,18.275667,19.026298,18.165902,17.888544,17.378147,17.888544,18.654758,16.911535,18.627936,17.860571,18.165902,17.146428,19.544820,18.165902,19.570386,19.442222,17.378147,16.881943,18.520259,17.117243,17.492856,17.204651,16.703293,16.643317,18.138357,17.860571,17.349352,16.941074,18.165902,17.088007,16.911535,18.220867,17.146428
53.366656,29.342802,43.634848,34.856850,23.600847,35.693137,45.055521,27.440845,29.291637,23.706539,61.975802,28.513155,22.934690,22.891046,24.351591,26.608269,22.912878,36.110940,23.727621,23.108440,30.983867,25.099801,24.083189,0.000000,23.000000,24.454039,24.062419,23.895606,27.892651,42.320208,47.413078,37.080992,33.674916,45.497253,24.839485,26.457513,130.996183,48.703183,28.792360,23.958297,37.603191,55.946403,23.558438,24.331050,26.795522,23.558438,23.937418,26.248809,24.166092,23.727621,24.289916,23.323808,24.124676,23.937418,23.345235,24.596748,23.937418,24.186773,26.476405,24.372115,25.806976,25.632011,24.145393,23.558438,24.433583,27.055499,24.718414,25.039968,25.455844,23.600847,26.019224,23.706539,25.826343,25.690465,23.853721,24.515301,25.495098,24.062419,23.537205,24.124676,23.853721,24.124676,23.706539,28.740216,26.532998,23.452079,25.922963,24.515301,23.494680,24.020824,24.124676,23.790755,24.103942,24.186773,24.979992,24.331050,24.819347,24.899799,24.207437,24.617067,24.899799,23.916521,25.278449,24.718414,24.899799,24.041631,25.845696,24.698178,26.019224,25.845696,24.207437,23.643181,24.758837,24.392622,24.372115,24.207437,23.811762,23.853721,24.677925,24.351591,24.228083,23.727621,24.413111,24.083189,23.790755,24.779023,23.790755
50.169712,19.595918,38.716921,27.459060,9.273618,32.109189,41.701319,18.654758,21.142375,9.949874,57.792733,18.493242,8.306624,6.708204,11.489125,17.117243,10.099505,31.384710,9.165151,7.416198,26.589472,15.588457,15.842980,23.000000,0.000000,10.816654,10.583005,9.273618,17.804494,36.441734,42.813549,29.933259,27.037012,40.211939,12.409674,15.524175,129.865315,43.829214,19.442222,10.344080,31.096624,53.113087,8.717798,13.601471,16.401219,8.831761,10.583005,14.352700,10.908712,9.273618,10.344080,7.681146,9.949874,10.295630,9.165151,10.583005,10.000000,10.583005,15.297059,11.789826,13.820275,12.806248,10.198039,9.055385,11.401754,15.588457,12.165525,12.328828,12.767145,9.165151,14.628739,9.746794,14.071247,13.601471,9.695360,11.313708,14.177447,10.488088,8.544004,11.357817,9.486833,10.148892,9.219544,18.788294,14.525839,8.426150,14.387495,11.313708,8.185353,10.295630,10.049876,9.643651,8.831761,9.695360,12.041595,12.688578,11.704700,11.618950,10.723805,11.445523,12.288206,9.746794,12.649111,11.135529,12.041595,9.949874,13.892444,12.041595,13.711309,13.747727,10.344080,10.000000,12.165525,10.770330,10.723805,10.440307,9.486833,9.486833,11.916375,11.916375,10.392305,10.583005,11.269428,10.723805,9.746794,12.688578,9.746794
50.418251,20.712315,38.935845,28.195744,11.704700,32.710854,42.213742,19.924859,22.494444,12.247449,58.266629,19.519221,10.954451,9.797959,13.228757,18.973666,12.369317,33.166248,11.618950,10.295630,27.820855,17.663522,17.088007,24.454039,10.816654,0.000000,12.767145,10.344080,19.183326,36.674242,42.848571,30.773365,27.964263,40.472213,14.317821,17.088007,129.792142,44.317040,20.371549,12.569805,31.685959,53.628351,11.269428,15.033296,17.663522,11.445523,13.228757,16.155494,13.341664,11.704700,12.489996,10.862780,12.409674,12.688578,11.789826,13.152946,12.206556,12.767145,16.881943,14.071247,15.556349,15.066519,12.206556,11.532563,13.453624,17.320508,14.177447,13.964240,14.628739,11.618950,16.278821,12.083046,15.652476,15.362291,11.958261,13.527749,15.874508,12.767145,11.224972,13.490738,11.618950,12.165525,11.832160,20.099751,16.613248,11.045361,16.124515,13.527749,10.583005,12.609520,12.409674,11.661904,12.124356,12.369317,13.856406,14.832397,13.856406,13.711309,12.884099,13.564660,14.422205,12.083046,14.525839,13.453624,14.071247,11.747340,15.620499,14.000000,15.716234,15.620499,12.569805,12.124356,14.177447,12.688578,12.884099,12.489996,11.874342,11.789826,13.892444,13.892444,12.609520,12.767145,13.564660,12.649111,12.083046,14.628739,12.247449
50.189640,20.297783,39.281039,28.071338,10.392305,32.511536,42.178193,19.949937,21.702534,11.357817,58.770741,19.078784,9.539392,8.185353,12.409674,18.627936,11.313708,32.939338,10.295630,8.774964,27.147744,17.233688,17.175564,24.062419,10.583005,12.767145,0.000000,10.677078,18.357560,36.551334,41.844952,30.265492,27.477263,40.509258,13.038405,16.217275,130.149914,44.215382,20.000000,11.357817,31.575307,52.867760,9.899495,14.317821,17.291616,10.198039,12.083046,15.231546,12.369317,10.198039,11.532563,9.643651,11.357817,11.747340,10.488088,12.000000,11.135529,11.575837,15.491933,12.845233,14.662878,14.352700,11.224972,10.198039,11.313708,16.643317,13.190906,13.190906,13.892444,10.295630,15.620499,10.816654,14.832397,14.247807,10.392305,12.165525,14.798649,11.916375,9.848858,12.369317,10.583005,11.000000,10.344080,19.416488,15.524175,9.643651,14.933185,12.489996,9.746794,11.224972,11.180340,10.723805,11.401754,11.313708,12.922848,13.964240,12.845233,12.767145,11.357817,12.449900,13.152946,10.816654,13.038405,12.083046,13.000000,11.000000,14.456832,12.767145,14.832397,14.525839,11.357817,11.045361,13.038405,11.747340,11.704700,11.445523,10.392305,10.583005,12.727922,12.489996,11.401754,11.575837,12.609520,11.874342,10.816654,13.000000,11.000000
50.109879,19.131126,38.249183,27.313001,9.380832,31.859065,41.916584,19.235384,21.794495,9.643651,58.258047,18.493242,8.426150,6.855655,11.224972,18.083141,10.198039,32.480764,8.831761,7.416198,27.037012,16.093477,16.093477,23.895606,9.273618,10.344080,10.677078,0.000000,17.406895,36.166283,42.836900,29.017236,26.476405,39.862263,12.489996,15.588457,129.580091,43.965896,19.493589,10.440307,31.000000,53.432200,8.124038,13.527749,16.583124,9.165151,11.045361,13.711309,11.357817,9.380832,10.630146,8.544004,10.440307,10.488088,9.273618,10.954451,10.000000,10.677078,15.362291,12.041595,13.964240,13.490738,10.295630,9.165151,11.489125,15.968719,12.247449,12.083046,13.000000,9.273618,14.696938,9.848858,13.711309,13.527749,9.380832,11.575837,14.106736,11.045361,8.774964,11.357817,9.380832,9.433981,9.110434,18.681542,15.132746,8.544004,14.525839,11.313708,8.426150,10.488088,10.246951,9.539392,9.695360,10.000000,12.124356,13.228757,12.041595,11.704700,10.816654,11.445523,12.688578,9.643651,12.727922,11.135529,12.124356,9.949874,13.820275,11.958261,14.282857,13.892444,10.440307,9.899495,12.489996,10.862780,10.816654,10.344080,9.591663,9.380832,11.832160,11.832160,10.488088,10.677078,11.618950,10.630146,9.643651,12.845233,10.049876
51.865210,22.781571,39.268308,28.861739,17.691806,35.411862,44.339599,24.596748,26.419690,18.055470,59.270566,23.043437,17.204651,16.492423,18.788294,23.494680,18.083141,35.860842,17.578396,15.874508,30.886890,21.166010,22.181073,27.892651,17.804494,19.183326,18.357560,17.406895,0.000000,31.921779,43.266615,28.195744,28.071338,37.229021,18.138357,20.591260,129.653384,46.389654,23.769729,17.204651,32.280025,53.047149,17.058722,20.099751,21.540659,17.406895,18.734994,20.663978,17.720045,17.691806,18.275667,17.204651,18.275667,18.248288,17.521415,18.411953,18.083141,18.411953,21.189620,19.078784,19.949937,19.824228,18.193405,17.406895,18.894444,21.908902,19.052559,19.364917,19.748418,17.635192,21.047565,17.944358,20.420578,20.199010,17.804494,19.000000,19.339080,18.627936,17.378147,18.275667,17.804494,18.110770,17.435596,24.083189,21.494185,17.262677,20.591260,18.681542,17.320508,18.303005,18.110770,17.832555,17.349352,17.860571,19.287302,19.949937,19.235384,19.131126,18.330303,18.761663,19.339080,17.888544,19.621417,18.841444,19.183326,17.944358,20.297783,19.235384,20.615528,20.396078,17.832555,17.860571,19.570386,18.520259,18.493242,18.275667,17.804494,17.406895,18.894444,19.157244,18.248288,18.411953,18.601075,18.493242,17.606817,19.544820,17.720045
