# ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99,ch100,ch101,ch102,ch103,ch104,ch105,ch106,ch107,ch108,ch109,ch110,ch111,ch112,ch113,ch114,ch115,ch116,ch117,ch118,ch119,ch120,ch121,ch122,ch123,ch124,ch125,ch126,ch127,ch128,ch129,ch130,ch131,ch132,ch133,ch134,ch135,ch136,ch137,ch138,ch139,ch140,ch141,ch142,ch143,ch144,ch145,ch146,ch147,ch148,ch149,ch150,ch151,ch152,ch153,ch154,ch155,ch156,ch157,ch158,ch159,ch160,ch161
1.000000,0.949367,0.990741,0.986486,1.000000,1.000000,1.000000,0.963636,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.987179,1.000000,1.000000,1.000000,0.992647,0.940476,0.961538,0.951613,1.000000,0.962500,0.916667,0.976744,0.973684,0.942857,0.945946,0.950000,0.906250,0.888889,1.000000,1.000000,0.953704,0.973684,0.948718,0.948718,0.000000,0.914286,0.941860,0.945946,0.914286,1.000000,0.944444,1.000000,0.942857,0.941667,1.000000,0.990476,0.979798,1.000000,0.987805,1.000000,0.977273,1.000000,0.987952,0.937500,0.991379,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.969697,1.000000,0.970588,1.000000,0.980769,0.968750,0.983871,1.000000,1.000000,0.984615,1.000000,1.000000,1.000000,0.984375,1.000000,0.991228,1.000000,1.000000,1.000000,0.973684,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.983871,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.968750,1.000000,0.972222,1.000000,0.984127,1.000000,1.000000,0.973684,1.000000,1.000000,1.000000,0.970149,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.984615,1.000000,1.000000,0.967033,1.000000,1.000000,1.000000,1.000000,1.000000,0.982759,0.991453,1.000000,1.000000,0.987500,1.000000,0.964286,0.931034,1.000000,0.971429,0.961538,0.931034,0.967742,0.972222,0.967742,0.965517,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.987654,0.932432,0.990385,0.985714,1.000000,1.000000,0.981481,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.965517,0.986486,1.000000,0.964286,0.962963,0.992424,0.950617,0.973333,0.966102,1.000000,0.974026,0.939394,0.947368,0.970588,0.935484,0.939394,0.914286,0.966667,0.875000,1.000000,1.000000,0.961905,0.906250,0.911765,0.843750,0.914286,0.000000,0.884615,0.906250,0.785714,0.942857,1.000000,1.000000,0.935484,0.911504,1.000000,0.990099,0.989583,1.000000,0.960526,1.000000,0.938272,1.000000,0.987342,0.928571,0.981982,0.958333,0.972973,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.967742,1.000000,1.000000,1.000000,0.980000,1.000000,0.982759,1.000000,1.000000,0.983607,1.000000,1.000000,1.000000,1.000000,1.000000,0.962617,0.928571,0.967742,0.985714,0.970588,0.981132,0.965517,0.982143,0.973684,1.000000,1.000000,1.000000,1.000000,1.000000,0.980392,1.000000,0.986667,0.973684,1.000000,1.000000,1.000000,0.884615,0.976744,0.968750,1.000000,0.983051,1.000000,0.968750,0.970588,1.000000,1.000000,1.000000,1.000000,1.000000,0.983871,1.000000,1.000000,1.000000,1.000000,0.982456,1.000000,1.000000,1.000000,0.960000,1.000000,0.966667,1.000000,0.987654,0.965517,1.000000,1.000000,1.000000,1.000000,1.000000,0.982143,1.000000,0.986842,1.000000,0.986842,1.000000,1.000000,0.961538,0.923077,1.000000,1.000000,0.961538,0.923077,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.962963,1.000000,1.000000
0.945312,0.909091,0.960526,0.975207,0.979592,1.000000,0.990654,1.000000,0.987500,0.961538,0.970149,1.000000,0.962500,0.942446,0.987805,0.959350,0.975207,0.987654,0.987500,0.955056,0.913386,0.934426,0.934579,0.987654,0.944000,0.939759,0.931034,0.952381,0.925000,0.952381,0.941860,0.950000,0.914634,0.989796,0.963415,0.912752,0.886076,0.902439,0.875000,0.941860,0.884615,0.000000,0.913580,0.898734,0.941176,0.964286,0.987805,0.938272,0.849673,0.987952,0.952703,0.943662,0.977778,0.909091,0.988235,0.905512,0.967033,0.944444,0.962500,0.942675,0.973684,0.988889,0.975904,0.986667,0.959016,0.954955,0.951456,0.982609,0.945946,0.992188,0.927928,0.987500,0.938356,1.000000,0.990991,0.975610,1.000000,0.954545,0.973333,0.968254,0.981818,0.944444,0.953704,0.928105,0.975309,0.964602,0.957983,0.939759,0.940594,0.987805,0.971963,0.989011,0.982301,0.987654,0.986842,0.945455,0.981818,0.980583,1.000000,0.976190,0.989011,1.000000,1.000000,0.987342,0.948718,0.978947,0.976190,0.988636,0.953704,0.971429,0.976190,0.964706,0.974359,0.974576,0.975309,0.973913,0.947368,0.973451,0.979798,0.986842,0.978947,0.956522,0.981651,0.974790,1.000000,0.990385,0.974026,0.987013,0.973214,0.982301,0.937008,0.948529,0.965812,0.987179,0.987342,0.974026,0.987179,0.936306,0.949686,0.960000,0.955556,0.976378,0.986667,0.987013,0.961039,0.961538,0.975904,0.986667,0.961039,0.961538,0.976190,0.974684,0.961905,0.975000,0.980000,0.990196,0.981308,0.980198,0.974684,1.000000,1.000000
0.987805,0.933333,0.980769,0.956522,1.000000,1.000000,0.962963,1.000000,1.000000,1.000000,0.976190,1.000000,1.000000,0.978495,0.966667,0.972973,0.956522,0.965517,0.964286,0.977099,0.951220,0.960000,0.949153,1.000000,0.961039,0.941176,0.921053,0.941176,0.866667,0.941176,0.973684,0.896552,0.942857,0.978261,0.968750,0.952381,0.875000,0.944444,0.848485,0.945946,0.906250,0.913580,0.000000,0.906250,0.944444,0.939394,0.966667,0.937500,0.940171,1.000000,0.970000,0.979167,0.947368,0.974359,1.000000,0.976471,1.000000,0.974684,0.892857,0.982143,1.000000,1.000000,0.968750,1.000000,0.986486,1.000000,0.943396,1.000000,0.934426,1.000000,0.969231,1.000000,0.980198,0.965517,0.965517,0.967742,1.000000,0.950000,0.958333,0.973684,0.983051,0.966667,1.000000,0.962963,0.892857,0.934426,0.971429,0.971429,0.981481,1.000000,1.000000,0.974359,1.000000,1.000000,0.958333,0.967742,0.983051,0.960784,1.000000,0.973333,0.974359,0.969697,1.000000,1.000000,0.928571,0.977273,0.969697,1.000000,0.966102,1.000000,1.000000,1.000000,1.000000,0.985294,1.000000,0.968750,0.956522,0.984127,0.957447,0.958333,0.977273,0.976744,0.964912,0.985507,1.000000,0.980769,1.000000,1.000000,1.000000,0.983871,0.962500,0.965909,0.985294,1.000000,1.000000,1.000000,1.000000,0.982301,0.982301,0.987013,0.977011,0.987013,1.000000,0.960000,0.923077,1.000000,0.968750,0.956522,0.923077,0.964286,0.969697,0.964286,0.963636,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.972222,1.000000
0.975000,0.887324,0.970588,0.985714,1.000000,1.000000,0.981481,0.980769,1.000000,1.000000,0.963415,1.000000,1.000000,0.967033,0.965517,0.972603,0.985714,1.000000,1.000000,0.992424,0.950617,0.986842,0.948276,0.964286,0.974026,0.906250,0.947368,0.939394,0.935484,0.870968,0.944444,0.966667,0.909091,0.977778,0.967742,0.951923,0.870968,0.972222,0.843750,0.914286,0.785714,0.898734,0.906250,0.000000,0.942857,0.969697,0.965517,0.968750,0.921053,1.000000,0.937500,1.000000,0.973684,0.946667,1.000000,0.951220,1.000000,0.974359,0.965517,0.972727,1.000000,0.972973,1.000000,1.000000,1.000000,0.983871,0.962264,0.984127,0.967742,1.000000,0.984615,1.000000,0.990099,1.000000,0.982759,0.931034,1.000000,0.966667,1.000000,0.986842,0.927273,0.966102,1.000000,0.962617,0.928571,0.967742,0.971014,0.970588,0.981132,1.000000,1.000000,1.000000,1.000000,1.000000,0.956522,0.950000,0.982759,0.980392,1.000000,0.972973,0.973684,1.000000,1.000000,1.000000,0.884615,1.000000,0.968750,1.000000,0.983051,1.000000,1.000000,1.000000,1.000000,0.969697,1.000000,0.968254,0.955556,1.000000,0.956522,1.000000,1.000000,0.976190,1.000000,1.000000,1.000000,0.960000,1.000000,1.000000,0.966667,0.983607,0.987654,0.965517,0.985075,0.960000,0.961538,0.916667,0.960000,0.972973,0.982143,0.945205,0.964706,1.000000,1.000000,1.000000,0.961538,0.962963,1.000000,1.000000,0.961538,0.962963,1.000000,1.000000,0.962963,0.964286,0.979167,1.000000,0.981818,0.979592,0.962963,1.000000,1.000000
0.963415,0.935065,0.961538,0.972222,0.979592,1.000000,0.905660,0.981818,1.000000,0.966667,0.939759,1.000000,0.968750,0.968085,1.000000,0.987013,0.927536,1.000000,1.000000,0.969697,0.988506,0.987342,0.967742,1.000000,0.962025,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.981818,0.972973,1.000000,0.974359,1.000000,0.942857,0.941176,0.944444,0.942857,0.000000,0.942857,0.935484,1.000000,0.950000,0.969697,0.960396,0.969072,0.950000,0.987654,1.000000,0.988636,0.952381,0.935897,1.000000,0.973451,1.000000,1.000000,0.970588,1.000000,0.986842,0.968750,0.964286,0.984848,0.953125,0.960526,0.985294,1.000000,0.960396,1.000000,0.966667,1.000000,1.000000,0.951613,1.000000,0.961039,0.983607,0.967742,0.983871,0.954128,0.968750,0.969231,0.986301,0.944444,0.944444,1.000000,0.983051,0.975610,0.984375,0.933333,1.000000,0.984615,1.000000,0.981481,1.000000,0.974026,0.950000,1.000000,1.000000,0.965517,1.000000,0.978261,0.971429,0.973684,0.983871,0.982456,0.971429,0.972973,0.965517,0.955882,0.968750,0.985075,0.958333,0.968750,0.980000,1.000000,0.978261,0.954545,0.983333,0.985915,1.000000,0.942308,0.884615,0.923077,0.968254,0.968254,0.963415,0.931034,0.955882,1.000000,1.000000,1.000000,1.000000,0.982609,0.955357,0.974359,0.941860,0.974359,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.966667,1.000000,1.000000,1.000000,1.000000,0.982759,0.960784,1.000000,1.000000,1.000000
0.962025,0.960526,0.980583,0.971014,0.978261,1.000000,0.962264,0.980769,1.000000,0.880000,0.975904,1.000000,0.888889,0.967033,1.000000,0.972603,0.985714,1.000000,1.000000,0.992424,0.963415,0.973333,0.929825,1.000000,0.946667,0.939394,0.974359,0.970588,0.968750,1.000000,0.944444,0.931034,0.875000,1.000000,1.000000,0.971698,0.939394,0.942857,0.911765,0.944444,1.000000,0.964286,0.939394,0.969697,0.942857,0.000000,0.846154,0.968750,0.930435,1.000000,0.969697,0.978947,0.945946,0.987179,1.000000,0.963855,0.975000,0.933333,0.965517,0.972727,1.000000,1.000000,0.967742,1.000000,0.986301,0.983871,0.962264,0.950820,0.967742,0.944444,0.952381,1.000000,0.980000,1.000000,0.946429,1.000000,1.000000,0.949153,1.000000,0.930556,0.982759,0.948276,0.983051,0.972222,0.965517,0.984127,1.000000,0.970588,0.961538,1.000000,1.000000,1.000000,0.949153,0.964286,1.000000,0.950000,0.982759,1.000000,1.000000,0.972973,0.945946,1.000000,1.000000,0.920000,1.000000,1.000000,0.968750,0.971429,0.947368,0.981481,0.968750,0.970588,1.000000,1.000000,1.000000,0.984375,0.978261,0.967213,0.956522,1.000000,1.000000,0.976190,0.982456,0.985294,1.000000,0.960000,1.000000,1.000000,0.966667,0.966667,0.987654,0.977273,0.985075,1.000000,1.000000,1.000000,1.000000,0.963636,0.963636,0.973333,0.976744,0.973333,1.000000,0.958333,0.961538,1.000000,0.967742,0.954545,0.961538,0.962963,0.968750,0.923077,0.981818,1.000000,1.000000,1.000000,1.000000,0.958333,1.000000,1.000000,1.000000
0.987013,0.986486,0.990000,1.000000,1.000000,1.000000,0.980000,1.000000,1.000000,0.956522,0.974684,1.000000,0.960000,0.977273,1.000000,1.000000,0.984848,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.958333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.966667,1.000000,1.000000,1.000000,1.000000,0.987805,0.966667,0.965517,0.935484,0.846154,0.000000,0.925926,0.974138,0.961538,0.979167,1.000000,0.970588,0.986486,1.000000,0.987654,0.972222,0.986667,1.000000,0.990741,1.000000,1.000000,1.000000,1.000000,1.000000,0.982759,0.959184,0.983051,0.983051,0.985915,1.000000,1.000000,0.989691,1.000000,0.942308,1.000000,1.000000,0.982456,1.000000,0.986111,0.981481,0.963636,0.981818,0.990566,0.960000,0.965517,0.984848,1.000000,0.958333,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.985915,0.970588,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.980000,0.964286,0.966667,0.954545,0.984127,1.000000,1.000000,0.976190,0.982759,0.952381,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.978723,1.000000,1.000000,1.000000,0.982456,0.987013,0.963855,0.984127,1.000000,1.000000,1.000000,1.000000,1.000000,0.990826,0.957143,0.987952,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.980392,1.000000,1.000000,1.000000,1.000000
0.974684,0.987013,0.980392,1.000000,1.000000,1.000000,0.981132,1.000000,1.000000,0.961538,1.000000,1.000000,0.964286,0.978022,1.000000,1.000000,1.000000,0.962963,0.961538,0.992366,0.975610,0.958904,0.965517,1.000000,0.987013,0.937500,0.973684,1.000000,0.933333,0.969697,0.972222,0.928571,0.906250,1.000000,1.000000,0.951456,0.969697,0.971429,0.941176,0.942857,0.935484,0.938272,0.937500,0.968750,1.000000,0.968750,0.925926,0.000000,0.948276,0.965517,0.990000,0.989474,1.000000,0.945946,1.000000,0.924051,0.974359,0.987179,0.925926,0.990991,1.000000,1.000000,1.000000,1.000000,0.971831,0.983607,0.961538,1.000000,1.000000,0.986486,0.968254,1.000000,0.979798,1.000000,0.982456,1.000000,1.000000,1.000000,0.954545,0.986667,1.000000,0.965517,0.964912,0.990826,0.964286,0.967213,0.985507,0.937500,0.960784,1.000000,0.981818,1.000000,1.000000,1.000000,1.000000,0.983607,1.000000,0.980000,0.966667,1.000000,0.972973,1.000000,1.000000,1.000000,0.962963,0.976190,1.000000,1.000000,0.946429,1.000000,0.967742,0.937500,0.960000,1.000000,1.000000,0.984127,1.000000,1.000000,0.978261,0.954545,1.000000,1.000000,0.982143,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.977011,1.000000,1.000000,1.000000,1.000000,1.000000,0.981982,1.000000,0.986667,1.000000,0.986667,1.000000,1.000000,0.960000,1.000000,0.966667,1.000000,0.960000,1.000000,0.967742,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.931250,0.929936,0.934066,0.967742,0.977444,0.990991,0.978723,0.955882,0.982609,0.982609,0.945455,0.991071,0.982906,0.936047,0.974138,0.935065,0.926174,0.991453,0.991379,0.967442,0.919255,0.955975,0.920863,0.991453,0.962963,0.957983,0.968000,0.966667,0.948276,0.957983,0.950413,0.956522,0.949580,0.977273,0.983193,0.906077,0.940171,0.967213,0.941176,0.941667,0.911504,0.849673,0.940171,0.921053,0.950000,0.930435,0.974138,0.948276,0.000000,0.983051,0.883041,0.949153,0.984127,0.916129,0.983333,0.878205,0.984375,0.916667,0.974138,0.958763,1.000000,0.992063,0.983193,1.000000,0.955128,0.965986,0.956522,0.966216,0.959184,0.962264,0.916084,1.000000,0.944751,0.991453,0.972222,0.983051,1.000000,0.965753,0.981982,0.935897,0.979310,0.972603,0.965278,0.924731,0.965217,0.937500,0.947368,0.957983,0.956204,0.991525,0.979021,0.984127,0.965753,0.982759,0.981982,0.914286,0.965035,0.955556,0.991667,0.942308,0.976000,1.000000,0.990991,0.982456,0.955752,0.992424,0.974790,0.991935,0.950704,0.971429,0.966102,0.975207,0.973451,0.946309,0.991525,0.966443,0.977444,0.958904,0.977612,0.991071,0.976923,0.976744,0.964789,0.974026,1.000000,0.963235,0.982301,0.991150,0.979730,0.972789,0.950920,0.934524,0.967105,0.991228,0.991304,0.982301,0.991228,0.948187,0.964286,0.949367,0.952663,0.968944,0.990991,0.991150,0.973451,0.991379,0.983193,0.990991,0.973451,0.973684,0.974790,0.982609,0.978873,1.000000,0.992701,0.977941,0.978873,0.985401,0.991379,0.991935,0.973913
1.000000,0.986667,0.980000,1.000000,0.976744,1.000000,0.980392,1.000000,0.913043,0.958333,1.000000,0.950000,0.961538,0.988889,1.000000,1.000000,0.985075,1.000000,0.958333,0.992248,0.987654,0.972222,0.982456,0.960000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.969697,1.000000,1.000000,0.987952,1.000000,1.000000,0.969697,1.000000,0.961538,0.965517,0.983051,0.000000,0.989796,1.000000,1.000000,0.972973,0.965517,0.975309,0.944444,1.000000,1.000000,0.990826,1.000000,1.000000,1.000000,1.000000,0.985714,1.000000,0.980392,0.983333,1.000000,0.971831,1.000000,1.000000,0.979381,0.960000,0.981818,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.982456,0.963636,0.981132,1.000000,0.983333,0.985075,1.000000,0.980000,1.000000,0.981132,0.971429,1.000000,1.000000,1.000000,1.000000,0.981818,0.979167,1.000000,0.986111,0.971429,1.000000,1.000000,1.000000,1.000000,0.975000,1.000000,1.000000,0.963636,0.980392,0.965517,0.967742,0.956522,1.000000,0.961538,0.983607,1.000000,1.000000,0.977273,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.954545,1.000000,1.000000,1.000000,0.987179,0.976471,0.984375,1.000000,1.000000,1.000000,1.000000,0.990909,0.981651,0.986301,0.988095,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.980769,1.000000,1.000000,0.978261,0.980769,1.000000,1.000000,1.000000,1.000000
0.936170,0.934783,0.938650,0.946970,0.982301,0.977528,0.975000,0.974576,0.989474,0.956522,0.937500,0.989011,0.946237,0.912752,0.989691,0.971223,0.930769,0.989583,1.000000,0.953125,0.973154,0.956835,0.959677,0.989583,0.972028,0.990196,0.981132,0.990196,0.990000,0.990196,1.000000,0.979381,0.980392,0.982143,0.989899,0.958824,0.948980,0.990385,0.960396,0.990476,0.990099,0.952703,0.970000,0.937500,0.960396,0.969697,0.979167,0.990000,0.883041,0.989796,0.000000,0.935484,0.971154,0.942446,0.958763,0.937931,0.981308,0.950355,1.000000,0.959770,1.000000,0.980769,0.969072,1.000000,0.963504,0.952000,0.948718,0.944000,0.944000,0.978723,0.961240,1.000000,0.957055,0.989583,0.959016,0.957895,0.989474,0.968254,0.989011,0.964286,0.959016,0.959677,0.959350,0.934524,0.968421,0.952381,0.851240,0.990196,0.966102,0.989691,0.966942,0.990566,0.984375,0.978947,0.977778,0.952000,0.959016,0.983051,1.000000,0.956522,0.990566,1.000000,1.000000,0.989362,0.989583,0.990991,0.979798,0.980392,0.967742,0.948718,0.979798,0.970000,0.989362,0.953846,1.000000,0.952756,0.963964,0.968504,0.973451,1.000000,0.990991,0.972222,0.975610,0.954198,1.000000,0.947368,1.000000,1.000000,0.992248,0.951613,0.958333,0.946667,0.929134,0.989247,0.978495,0.989247,0.978261,0.947977,0.947977,0.949275,0.924138,0.978873,1.000000,1.000000,1.000000,0.989474,1.000000,1.000000,1.000000,0.978723,0.990000,0.989474,0.975207,0.989583,0.982609,0.991453,0.983607,0.946429,1.000000,1.000000,0.989583
0.978873,0.978417,0.962963,0.928000,0.962264,0.988235,0.964912,0.982456,0.988889,0.965909,0.979310,1.000000,0.966667,0.939189,0.989130,0.962406,0.969231,1.000000,0.988889,0.957447,0.965035,0.955224,0.966667,1.000000,0.955882,0.989691,0.990196,0.989691,1.000000,0.989691,0.969388,0.978261,0.979381,0.981308,0.989362,0.944785,0.979167,0.979592,0.947368,0.979798,0.989583,0.943662,0.979167,1.000000,0.969072,0.978947,1.000000,0.989474,0.949153,1.000000,0.935484,0.000000,0.948454,0.940299,0.989474,0.958042,0.960000,0.874016,1.000000,0.952381,1.000000,0.979798,0.967391,1.000000,0.937984,0.950000,0.982759,0.914530,0.932773,0.970370,0.968000,0.977528,0.942308,0.989011,0.974790,0.989247,0.988889,0.949580,0.988372,0.955224,0.983333,0.957983,0.948718,0.945455,1.000000,0.967480,0.984848,0.989691,0.945946,1.000000,0.974359,0.980000,0.975410,0.966292,1.000000,0.958678,0.966102,0.991228,1.000000,0.985401,1.000000,0.989474,1.000000,0.988764,0.989011,0.980952,1.000000,0.979381,0.966387,0.982759,0.978723,0.968421,1.000000,0.992308,1.000000,0.984127,0.971963,0.967213,0.990909,0.988372,0.980952,0.940000,0.938596,0.952381,0.976471,0.963964,0.988636,0.976744,0.966942,0.958333,0.956835,0.966216,0.943548,1.000000,0.977273,0.988636,0.977011,0.886792,0.933735,0.962963,0.929078,0.978102,1.000000,1.000000,1.000000,1.000000,0.989362,1.000000,1.000000,1.000000,0.989474,0.988889,0.974138,1.000000,0.962963,0.991071,0.974138,0.981982,0.965909,0.968750,1.000000
0.988372,0.975610,0.981481,0.944444,1.000000,1.000000,0.965517,0.982456,1.000000,0.935484,0.988764,1.000000,0.939394,0.968750,1.000000,1.000000,1.000000,1.000000,0.968750,0.992701,1.000000,0.987654,1.000000,1.000000,0.987952,1.000000,0.953488,0.974359,0.972973,1.000000,0.976190,1.000000,0.975000,0.980000,0.972222,0.991150,0.974359,0.894737,0.894737,1.000000,1.000000,0.977778,0.947368,0.973684,0.950000,0.945946,0.970588,1.000000,0.984127,1.000000,0.971154,0.948454,0.000000,0.880000,0.972973,0.988889,1.000000,0.950617,0.970588,0.991453,1.000000,1.000000,0.942857,0.962963,0.932432,0.969697,0.928571,0.985294,0.954545,1.000000,0.971014,0.935484,0.950980,1.000000,0.984127,1.000000,1.000000,0.984848,0.925926,0.906667,0.915254,0.968750,0.951613,0.954955,0.970588,0.970149,1.000000,0.947368,0.946429,0.970588,1.000000,1.000000,1.000000,0.937500,1.000000,0.985075,1.000000,0.982143,1.000000,0.961538,0.976744,0.972973,0.962963,0.967742,1.000000,1.000000,0.972973,0.948718,0.934426,0.983051,1.000000,0.974359,0.967742,0.986111,0.970588,1.000000,0.960000,0.969697,0.960784,0.964286,0.979167,0.956522,0.983871,0.972222,1.000000,0.982143,1.000000,1.000000,1.000000,0.969231,0.964286,0.944444,0.910448,0.966667,0.933333,0.966667,0.966667,0.946903,0.956140,0.906667,0.955056,0.987654,0.962963,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.966102,1.000000,1.000000,1.000000,0.983333,0.981481,0.935484,1.000000,1.000000
0.941667,0.957983,0.943662,0.954955,0.989011,0.985075,0.969072,0.934783,0.986111,0.942029,0.934426,1.000000,0.943662,0.946970,0.958333,0.947368,0.982456,0.986301,0.986111,0.965116,0.976378,0.966102,0.960784,0.957746,0.966667,0.947368,0.963415,0.987342,0.960000,0.987342,0.975309,0.986667,0.961538,0.988889,0.986842,0.930556,0.947368,0.948718,0.906667,0.987805,0.960526,0.909091,0.974359,0.946667,0.987654,0.987179,0.986486,0.945946,0.916129,0.972973,0.942446,0.940299,0.880000,0.000000,0.987013,0.899160,0.963855,0.949580,0.972603,0.974026,1.000000,1.000000,0.986842,1.000000,0.956140,0.961538,0.958333,0.920792,0.941748,0.947826,0.972222,0.971831,0.957447,0.986301,0.980392,1.000000,1.000000,0.971154,0.985294,0.939130,0.938776,0.950495,0.960396,0.938776,0.986486,0.931373,0.964286,0.961039,0.912088,0.972603,0.990099,0.987952,0.990566,1.000000,1.000000,0.971429,0.980392,0.934066,1.000000,0.965812,1.000000,0.987013,0.985075,0.985915,0.942857,0.988636,0.987013,0.974684,0.928571,0.979592,0.960000,0.933333,0.971429,0.991071,0.986486,0.971963,0.966292,0.961538,0.943182,0.970149,0.988636,0.988506,0.959596,0.954128,0.985294,0.934066,1.000000,1.000000,1.000000,0.980952,0.975806,0.937008,0.943925,0.985714,0.971429,0.971014,0.971014,0.903448,0.947020,0.920354,0.900826,1.000000,1.000000,0.985507,0.971429,0.986111,0.973333,0.985075,0.971429,0.986111,0.973684,0.986111,0.979798,0.986301,0.943820,0.978495,0.947917,0.978495,0.957143,0.987500,1.000000
0.987500,0.973684,0.980392,0.955224,1.000000,0.952381,0.981132,0.960000,1.000000,0.961538,1.000000,1.000000,0.964286,0.978022,1.000000,1.000000,0.970588,0.962963,0.961538,0.984615,0.975610,0.958904,0.965517,0.962963,1.000000,1.000000,0.973684,0.969697,1.000000,1.000000,0.942857,1.000000,0.939394,0.902439,0.931034,0.981132,1.000000,0.971429,0.971429,1.000000,1.000000,0.988235,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.983333,0.965517,0.958763,0.989474,0.972973,0.987013,0.000000,0.910256,1.000000,1.000000,1.000000,0.981818,1.000000,1.000000,0.931034,0.952381,0.986111,0.966667,0.961538,0.950000,0.983871,0.972603,0.934426,0.961538,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.983051,0.964912,0.971963,1.000000,1.000000,0.970588,0.969697,1.000000,1.000000,0.962963,1.000000,0.983333,1.000000,1.000000,0.966667,0.964286,1.000000,1.000000,0.986486,0.944444,1.000000,1.000000,1.000000,0.962963,1.000000,1.000000,0.970588,0.964912,0.981132,0.967742,0.969697,0.960000,0.984848,0.964286,0.967742,0.977778,0.983607,0.978261,1.000000,1.000000,0.950000,0.982143,1.000000,0.954545,1.000000,1.000000,1.000000,1.000000,0.983333,0.987500,0.952941,0.969231,0.958333,0.960000,0.958333,0.958333,0.991071,0.972727,0.972973,0.976471,1.000000,0.952381,0.956522,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.962963
