# ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95,ch96,ch97,ch98,ch99,ch100,ch101,ch102,ch103,ch104,ch105,ch106,ch107,ch108,ch109,ch110,ch111,ch112,ch113,ch114,ch115,ch116,ch117,ch118,ch119,ch120,ch121,ch122,ch123,ch124,ch125,ch126,ch127,ch128,ch129,ch130,ch131,ch132,ch133,ch134,ch135,ch136,ch137,ch138,ch139,ch140,ch141,ch142,ch143,ch144,ch145,ch146,ch147,ch148,ch149,ch150,ch151,ch152,ch153,ch154,ch155,ch156,ch157,ch158,ch159,ch160,ch161,ch162,ch163,ch164,ch165,ch166,ch167,ch168,ch169,ch170,ch171,ch172,ch173,ch174,ch175,ch176,ch177,ch178,ch179,ch180,ch181,ch182,ch183,ch184,ch185,ch186,ch187,ch188,ch189
0.027277,0.023810,0.000000,0.040064,0.023088,0.000000,0.026997,0.000000,0.067284,0.066356,0.000000,0.067884,0.000000,0.086459,0.066815,0.043937,0.045835,0.000000,0.039406,0.019920,0.000000,0.027277,0.076447,0.000000,0.000000,0.000000,0.000000,0.035714,0.123443,0.052414,0.290409,0.025959,0.000000,1.000000,0.033942,0.029161,0.000000,0.169031,0.044544,0.026997,0.019703,0.062994,0.022917,0.020870,0.085548,0.000000,0.050063,0.026463,0.095238,0.074125,0.041239,0.000000,0.018143,0.079243,0.000000,0.015640,0.000000,0.032898,0.118864,0.041739,0.181568,0.064194,0.026997,0.000000,0.095971,0.080582,0.000000,0.020378,0.051329,0.027864,0.028490,0.038376,0.058168,0.107143,0.000000,0.000000,0.017040,0.033942,0.050965,0.052192,0.036886,0.044856,0.069284,0.048795,0.096787,0.000000,0.141737,0.047246,0.120761,0.142857,0.099602,0.000000,0.040996,0.035875,0.070321,0.161165,0.135769,0.048795,0.146385,0.139573,0.052414,0.000000,0.033408,0.017110,0.050913,0.072259,0.050913,0.035026,0.017180,0.053858,0.029161,0.062348,0.066470,0.016029,0.031449,0.035556,0.042796,0.029881,0.069589,0.000000,0.031497,0.000000,0.057639,0.021969,0.068752,0.052414,0.026726,0.000000,0.056344,0.056980,0.000000,0.079830,0.058828,0.111187,0.058377,0.027349,0.036001,0.073509,0.010699,0.000000,0.049190,0.103108,0.016511,0.065835,0.037062,0.000000,0.000000,0.013857,0.000000,0.077152,0.000000,0.100160,0.087287,0.070321,0.000000,0.068721,0.036424,0.057197,0.078060,0.035161,0.037062,0.041239,0.073339,0.069850,0.091071,0.041996,0.120261,0.084204,0.000000,0.014580,0.065033,0.018621,0.046291,0.116642,0.045835,0.066484,0.110264,0.019188,0.015131,0.042025,0.025717,0.115439,0.043073,0.022917,0.057565,0.000000,0.035714,0.051917,0.017623,0.065060
0.051848,0.135769,0.000000,0.095191,0.109711,0.000000,0.000000,0.040161,0.000000,0.063064,0.024907,0.032258,0.029934,0.000000,0.000000,0.041757,0.000000,0.033942,0.037450,0.018932,0.000000,0.025924,0.048436,0.053548,0.000000,0.000000,0.000000,0.000000,0.073324,0.182650,0.059143,0.123353,0.099781,0.033942,1.000000,0.027714,0.061604,0.000000,0.063500,0.051316,0.056175,0.044901,0.130682,0.099170,0.032521,0.130991,0.000000,0.025150,0.000000,0.105670,0.039193,0.072840,0.051728,0.018828,0.014334,0.000000,0.000000,0.031265,0.056483,0.059502,0.057520,0.000000,0.000000,0.000000,0.078180,0.000000,0.032791,0.058102,0.000000,0.052963,0.027077,0.036472,0.036854,0.033942,0.000000,0.018525,0.064778,0.000000,0.000000,0.000000,0.000000,0.021315,0.039508,0.015458,0.000000,0.022108,0.000000,0.044901,0.065583,0.016971,0.037864,0.023583,0.019481,0.034095,0.000000,0.095730,0.048387,0.046374,0.000000,0.022108,0.024907,0.110539,0.063500,0.097564,0.080645,0.041204,0.064516,0.077672,0.000000,0.051185,0.027714,0.103695,0.073701,0.091404,0.089664,0.000000,0.020336,0.000000,0.049602,0.050245,0.059868,0.091077,0.027390,0.020879,0.021780,0.000000,0.000000,0.081230,0.026774,0.027077,0.000000,0.025290,0.067090,0.035223,0.077672,0.116962,0.171074,0.008733,0.071177,0.013030,0.056099,0.024498,0.015692,0.012514,0.035223,0.000000,0.024001,0.013169,0.000000,0.018331,0.039402,0.019038,0.041478,0.022277,0.099627,0.016328,0.076156,0.045299,0.000000,0.055693,0.105670,0.091451,0.069700,0.092938,0.012365,0.019956,0.016328,0.008892,0.036854,0.013857,0.061806,0.035394,0.058659,0.069284,0.108902,0.126370,0.117892,0.036472,0.057520,0.053253,0.061103,0.000000,0.020468,0.065341,0.054708,0.000000,0.000000,0.098683,0.033497,0.046374
0.044544,0.077762,0.136386,0.163561,0.018851,0.051434,0.066130,0.069007,0.128187,0.018060,0.064194,0.138568,0.128586,0.164717,0.090924,0.251124,0.056136,0.058321,0.000000,0.081325,0.166282,0.066815,0.104031,0.000000,0.058321,0.000000,0.058790,0.029161,0.176383,0.171184,0.067748,0.127171,0.120014,0.029161,0.027714,1.000000,0.105851,0.051755,0.072739,0.044087,0.016087,0.051434,0.112272,0.170400,0.013970,0.157552,0.081752,0.000000,0.097202,0.045392,0.134687,0.212766,0.296272,0.048526,0.258610,0.255405,0.000000,0.000000,0.210280,0.085200,0.098833,0.052414,0.044087,0.000000,0.078360,0.098693,0.112687,0.016639,0.000000,0.273009,0.209359,0.031334,0.063325,0.145803,0.109109,0.079576,0.111305,0.027714,0.062419,0.099433,0.120468,0.054937,0.022628,0.066402,0.059270,0.170941,0.115728,0.192879,0.126773,0.102062,0.032530,0.020261,0.050210,0.087875,0.114834,0.148039,0.180139,0.139443,0.132803,0.037987,0.021398,0.037987,0.163663,0.069850,0.096998,0.070799,0.096998,0.133460,0.196386,0.087949,0.166667,0.127267,0.126636,0.078527,0.077033,0.058063,0.034943,0.073193,0.056819,0.100722,0.025717,0.130410,0.070593,0.035875,0.000000,0.021398,0.043644,0.046524,0.115011,0.023262,0.079682,0.260723,0.144098,0.181568,0.181125,0.189805,0.137176,0.300099,0.288278,0.223887,0.281145,0.084187,0.161779,0.096757,0.136176,0.136922,0.061859,0.135769,0.068252,0.078743,0.214392,0.114493,0.053452,0.095695,0.085592,0.014028,0.184387,0.046701,0.074359,0.038278,0.060523,0.033672,0.047905,0.136877,0.063736,0.068579,0.140276,0.129866,0.015831,0.000000,0.070799,0.167244,0.050395,0.178571,0.149696,0.238848,0.168806,0.078336,0.160604,0.183004,0.073493,0.113107,0.052753,0.037424,0.125337,0.018851,0.029161,0.169562,0.100722,0.092962
0.000000,0.064820,0.030317,0.127252,0.041904,0.000000,0.000000,0.000000,0.061059,0.000000,0.023783,0.092406,0.028583,0.052307,0.040423,0.199363,0.000000,0.032410,0.000000,0.036155,0.184812,0.024754,0.000000,0.025565,0.000000,0.000000,0.021780,0.032410,0.098020,0.142695,0.037649,0.070671,0.095277,0.000000,0.061604,0.105851,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020797,0.075755,0.031054,0.100063,0.022716,0.048029,0.000000,0.050450,0.037424,0.069552,0.148180,0.071912,0.123184,0.113547,0.066421,0.059708,0.089890,0.018939,0.000000,0.038837,0.000000,0.019672,0.087093,0.073127,0.062622,0.000000,0.000000,0.101144,0.103418,0.000000,0.017595,0.032410,0.060634,0.017689,0.077318,0.030802,0.092499,0.047363,0.033473,0.040706,0.025150,0.029520,0.043916,0.105550,0.000000,0.071458,0.062622,0.016205,0.018078,0.022519,0.093008,0.016278,0.063815,0.054845,0.030802,0.088561,0.088561,0.000000,0.000000,0.042220,0.075792,0.031054,0.015401,0.026230,0.107807,0.105952,0.062363,0.012219,0.079388,0.056580,0.090481,0.014546,0.085617,0.000000,0.038837,0.027116,0.047363,0.047977,0.000000,0.057977,0.000000,0.000000,0.000000,0.095130,0.000000,0.025854,0.025565,0.000000,0.022140,0.084519,0.064062,0.067267,0.084762,0.049637,0.043561,0.108401,0.097092,0.111976,0.098206,0.058481,0.059936,0.047795,0.151351,0.076090,0.045835,0.050300,0.025286,0.017504,0.075247,0.018179,0.019803,0.000000,0.047565,0.031182,0.099162,0.008651,0.023613,0.074451,0.033634,0.062373,0.066554,0.088743,0.023613,0.019055,0.046772,0.084904,0.000000,0.013231,0.019672,0.033797,0.014003,0.079388,0.103986,0.036200,0.075047,0.017413,0.123578,0.063562,0.011669,0.020952,0.058632,0.041595,0.052239,0.000000,0.000000,0.070671,0.079962,0.059041
0.016137,0.014086,0.098821,0.094809,0.027318,0.055902,0.079860,0.025000,0.053074,0.222455,0.139539,0.060241,0.018634,0.119349,0.118585,0.090978,0.054233,0.000000,0.023313,0.023570,0.020080,0.032275,0.090453,0.016667,0.000000,0.035806,0.000000,0.000000,0.091287,0.062017,0.110448,0.030715,0.024845,0.169031,0.000000,0.051755,0.000000,1.000000,0.079057,0.047916,0.058282,0.018634,0.054233,0.086426,0.091100,0.016308,0.118470,0.046967,0.070430,0.109632,0.032530,0.045342,0.059034,0.082041,0.044614,0.046265,0.028868,0.019462,0.128922,0.086426,0.089514,0.088615,0.047916,0.025649,0.056777,0.047673,0.020412,0.108505,0.020244,0.115392,0.101130,0.124871,0.137649,0.147902,0.019764,0.069190,0.010081,0.080322,0.030151,0.051462,0.021822,0.039806,0.090176,0.057735,0.042945,0.000000,0.125779,0.055902,0.112268,0.116209,0.094281,0.029361,0.048507,0.084895,0.083205,0.083428,0.010040,0.086603,0.076980,0.082572,0.046513,0.055048,0.019764,0.040489,0.060241,0.085498,0.050201,0.110516,0.060984,0.063725,0.051755,0.064550,0.045878,0.018966,0.049614,0.084141,0.025318,0.035355,0.061754,0.010426,0.000000,0.037796,0.085249,0.038991,0.122023,0.000000,0.047434,0.016855,0.116667,0.067420,0.043301,0.078713,0.076566,0.043853,0.131238,0.048539,0.014199,0.092413,0.044307,0.024333,0.087304,0.022875,0.039073,0.085687,0.032890,0.009921,0.029881,0.016396,0.016485,0.079876,0.040879,0.082958,0.077460,0.027735,0.046513,0.030492,0.112052,0.090236,0.030787,0.006934,0.043853,0.024398,0.017355,0.107442,0.100059,0.049690,0.121967,0.049816,0.034412,0.017252,0.102598,0.077114,0.073030,0.129387,0.094907,0.133730,0.065233,0.079463,0.134272,0.124311,0.060858,0.109272,0.025482,0.000000,0.056760,0.000000,0.052822,0.030715,0.031277,0.067358
0.051031,0.000000,0.104167,0.049969,0.086387,0.019642,0.117851,0.052705,0.083918,0.041380,0.000000,0.063500,0.039284,0.035944,0.027778,0.000000,0.100041,0.000000,0.000000,0.049690,0.000000,0.017010,0.031782,0.000000,0.089087,0.056614,0.089803,0.111359,0.105848,0.032686,0.051743,0.097129,0.039284,0.044544,0.063500,0.072739,0.000000,0.079057,1.000000,0.202031,0.122868,0.058926,0.057166,0.078087,0.096028,0.017190,0.031220,0.099015,0.059391,0.080894,0.042862,0.009559,0.062227,0.098833,0.037622,0.078027,0.000000,0.020515,0.037062,0.208232,0.113228,0.000000,0.000000,0.040555,0.017100,0.000000,0.000000,0.038125,0.074688,0.069505,0.000000,0.071796,0.036274,0.066815,0.020833,0.060777,0.010626,0.063500,0.047673,0.000000,0.103510,0.055945,0.060489,0.081144,0.105625,0.014506,0.058926,0.058926,0.064550,0.111359,0.111803,0.046424,0.038348,0.067116,0.116941,0.050252,0.021167,0.000000,0.030429,0.029013,0.000000,0.014506,0.072917,0.160046,0.084667,0.108148,0.127000,0.138336,0.021427,0.151138,0.018185,0.048601,0.055268,0.079968,0.091521,0.022173,0.000000,0.000000,0.032547,0.054948,0.019642,0.119523,0.197693,0.041100,0.128624,0.016343,0.066667,0.053300,0.070273,0.124367,0.045644,0.024891,0.044023,0.023113,0.058247,0.102329,0.059868,0.045841,0.060048,0.008550,0.049081,0.048224,0.072077,0.090322,0.000000,0.031373,0.000000,0.000000,0.000000,0.060141,0.043091,0.024984,0.013608,0.073088,0.049029,0.085710,0.059057,0.083227,0.000000,0.000000,0.127119,0.051434,0.064029,0.139389,0.073019,0.026189,0.053569,0.052511,0.024183,0.018185,0.094629,0.081286,0.057735,0.054554,0.042875,0.157548,0.128928,0.059830,0.018871,0.034943,0.160375,0.014398,0.040291,0.000000,0.011966,0.028796,0.044544,0.016188,0.010990,0.111573
0.082479,0.017998,0.000000,0.030286,0.087264,0.095238,0.142857,0.000000,0.000000,0.050160,0.019811,0.051316,0.023810,0.152499,0.168359,0.016607,0.086620,0.000000,0.000000,0.075292,0.025658,0.061859,0.038526,0.063888,0.188982,0.091502,0.127000,0.000000,0.139971,0.026414,0.062722,0.117738,0.015873,0.026997,0.051316,0.044087,0.000000,0.047916,0.202031,1.000000,0.119151,0.083333,0.190564,0.094656,0.038801,0.000000,0.037844,0.400080,0.089992,0.028017,0.187044,0.023174,0.034287,0.089853,0.068407,0.059115,0.036886,0.024868,0.059902,0.126207,0.091502,0.097052,0.040816,0.114708,0.051820,0.030457,0.000000,0.046214,0.000000,0.042126,0.064610,0.058020,0.249166,0.080992,0.050508,0.044204,0.012881,0.025658,0.096314,0.039453,0.153356,0.033908,0.041899,0.135247,0.000000,0.035169,0.071429,0.083333,0.156492,0.148486,0.135526,0.075032,0.046485,0.081356,0.141754,0.076143,0.038487,0.055328,0.049181,0.035169,0.019811,0.017584,0.012627,0.077602,0.089803,0.043698,0.064145,0.105909,0.012987,0.071247,0.066130,0.141392,0.066995,0.121170,0.071319,0.067194,0.000000,0.000000,0.039453,0.039964,0.000000,0.072442,0.152499,0.000000,0.000000,0.000000,0.060609,0.064610,0.106479,0.064610,0.000000,0.055317,0.026682,0.042025,0.044129,0.113705,0.036286,0.104189,0.056614,0.020728,0.052058,0.097428,0.037444,0.019907,0.028017,0.063383,0.000000,0.010475,0.021063,0.000000,0.062680,0.045428,0.049487,0.070877,0.079243,0.077922,0.016520,0.057650,0.009835,0.000000,0.196116,0.020783,0.099791,0.063362,0.068843,0.031746,0.064935,0.021217,0.058627,0.000000,0.065547,0.028152,0.046657,0.110217,0.103944,0.160822,0.156284,0.043515,0.034313,0.052946,0.097202,0.087264,0.032560,0.069296,0.014505,0.034906,0.148486,0.039246,0.026643,0.024590
0.105338,0.052541,0.018430,0.066307,0.025474,0.017376,0.119151,0.116563,0.061865,0.134226,0.028916,0.037450,0.052129,0.063596,0.049147,0.060598,0.050572,0.078811,0.000000,0.054948,0.037450,0.075241,0.042174,0.015542,0.098514,0.033389,0.145647,0.000000,0.153226,0.067470,0.011444,0.042962,0.057921,0.019703,0.056175,0.016087,0.000000,0.058282,0.122868,0.119151,1.000000,0.104257,0.113787,0.057566,0.084951,0.106452,0.082855,0.058396,0.091946,0.102233,0.053085,0.000000,0.015014,0.054646,0.024962,0.051770,0.026919,0.000000,0.000000,0.069080,0.050084,0.011805,0.029788,0.035877,0.007564,0.022228,0.057104,0.056212,0.075512,0.076859,0.000000,0.074100,0.032090,0.059108,0.018430,0.043013,0.037602,0.056175,0.042174,0.000000,0.101745,0.074238,0.076445,0.080757,0.080093,0.025666,0.052129,0.095569,0.028552,0.118217,0.153855,0.041069,0.033925,0.089061,0.064658,0.044455,0.056175,0.013460,0.026919,0.012833,0.014458,0.115499,0.156657,0.226536,0.056175,0.087700,0.149801,0.135262,0.047390,0.044568,0.016087,0.146183,0.189462,0.079587,0.185061,0.039231,0.011805,0.000000,0.067184,0.194441,0.069505,0.088113,0.190789,0.109077,0.000000,0.086747,0.117954,0.220043,0.000000,0.031435,0.026919,0.099091,0.110343,0.092009,0.115939,0.082982,0.284675,0.035484,0.118048,0.015127,0.124831,0.099544,0.072872,0.043584,0.051116,0.055508,0.069660,0.091734,0.046116,0.063844,0.068616,0.022102,0.060193,0.038795,0.043374,0.066345,0.052245,0.120959,0.043064,0.103452,0.276028,0.098587,0.040460,0.038535,0.064596,0.000000,0.018956,0.046454,0.235324,0.064349,0.059796,0.113000,0.085126,0.040218,0.025286,0.029342,0.068434,0.021171,0.033389,0.000000,0.014188,0.000000,0.000000,0.025286,0.095271,0.025474,0.019703,0.028642,0.000000,0.107676
0.060141,0.052495,0.058926,0.061833,0.040723,0.027778,0.071429,0.093169,0.098898,0.058521,0.034669,0.059868,0.027778,0.088957,0.088388,0.067811,0.293064,0.125988,0.104257,0.079057,0.014967,0.036084,0.044947,0.000000,0.078743,0.026688,0.074083,0.047246,0.163299,0.092450,0.100617,0.080127,0.037037,0.062994,0.044901,0.051434,0.000000,0.018634,0.058926,0.083333,0.104257,1.000000,0.171796,0.110432,0.075446,0.085088,0.055189,0.058345,0.083992,0.081715,0.121232,0.060833,0.060002,0.052414,0.013301,0.103451,0.021517,0.014506,0.069886,0.082824,0.066720,0.028307,0.047619,0.038236,0.048365,0.017767,0.060858,0.026958,0.000000,0.086008,0.037689,0.025384,0.025649,0.094491,0.014731,0.017190,0.090167,0.014967,0.101130,0.053700,0.113855,0.059339,0.036662,0.057378,0.021339,0.010258,0.083333,0.090278,0.060858,0.078743,0.052705,0.043769,0.045194,0.087006,0.072354,0.115484,0.044901,0.032275,0.057378,0.041030,0.023113,0.030773,0.110485,0.098080,0.127220,0.146571,0.149671,0.077225,0.068182,0.106871,0.038576,0.144338,0.214944,0.106024,0.194145,0.070554,0.047178,0.223995,0.046029,0.077709,0.041667,0.112687,0.127082,0.009687,0.030317,0.000000,0.023570,0.062815,0.062113,0.075378,0.021517,0.079204,0.067445,0.089887,0.077225,0.120596,0.127000,0.101295,0.089639,0.036274,0.099778,0.102299,0.036404,0.040643,0.040858,0.022184,0.011136,0.030551,0.012287,0.068041,0.060939,0.044167,0.105848,0.062017,0.161788,0.060606,0.061033,0.058851,0.063106,0.051681,0.138916,0.042431,0.045275,0.067762,0.040158,0.037037,0.053030,0.020628,0.051299,0.147874,0.076472,0.082111,0.115670,0.109298,0.090951,0.164173,0.127632,0.093073,0.026688,0.061771,0.056701,0.030542,0.037987,0.010106,0.050767,0.040723,0.055120,0.057234,0.031083,0.064550
0.122525,0.091670,0.128624,0.192815,0.088891,0.060634,0.138592,0.216930,0.057567,0.085160,0.100901,0.130682,0.020211,0.073973,0.128624,0.140971,0.058824,0.068752,0.075858,0.217307,0.043561,0.087518,0.016352,0.144620,0.114587,0.000000,0.061604,0.022917,0.108916,0.145746,0.053243,0.099944,0.107794,0.022917,0.130682,0.112272,0.020797,0.054233,0.057166,0.190564,0.113787,0.171796,1.000000,0.267836,0.054895,0.247642,0.240935,0.033962,0.137505,0.142695,0.097030,0.118033,0.151347,0.012712,0.193565,0.160579,0.062622,0.042220,0.076274,0.080351,0.116510,0.000000,0.051972,0.055641,0.079179,0.000000,0.110702,0.065383,0.021958,0.196680,0.182818,0.049252,0.161744,0.022917,0.085749,0.100063,0.087475,0.021780,0.032703,0.066982,0.071007,0.043176,0.062243,0.041748,0.031054,0.044781,0.030317,0.090951,0.132842,0.057294,0.115045,0.095539,0.039460,0.138123,0.090249,0.129272,0.130682,0.062622,0.062622,0.000000,0.050450,0.074635,0.075031,0.109791,0.185133,0.120557,0.021780,0.142347,0.176390,0.095040,0.149696,0.200040,0.248810,0.205716,0.114354,0.045632,0.068654,0.019174,0.145127,0.124391,0.060634,0.204980,0.018493,0.000000,0.000000,0.050450,0.068599,0.073127,0.126543,0.073127,0.062622,0.153678,0.052849,0.083239,0.179807,0.254464,0.092406,0.123821,0.192232,0.149561,0.176763,0.049622,0.095357,0.067593,0.047565,0.053804,0.064820,0.071134,0.053640,0.123768,0.115284,0.051417,0.042008,0.135373,0.168168,0.143317,0.135561,0.018351,0.050091,0.022562,0.023783,0.035284,0.018824,0.134466,0.100181,0.013474,0.077170,0.054033,0.012442,0.065492,0.166924,0.143386,0.089113,0.159052,0.161765,0.307165,0.194576,0.098503,0.165056,0.152812,0.173276,0.088891,0.082918,0.117647,0.073877,0.000000,0.137505,0.149917,0.090466,0.104371
0.015939,0.069565,0.156174,0.198997,0.107931,0.092026,0.078880,0.000000,0.131058,0.077550,0.153141,0.138839,0.036811,0.050522,0.013014,0.154049,0.147310,0.020870,0.023027,0.069843,0.019834,0.079697,0.029781,0.000000,0.062609,0.017683,0.084149,0.020870,0.108200,0.142932,0.024243,0.106183,0.085891,0.020870,0.099170,0.170400,0.075755,0.086426,0.078087,0.094656,0.057566,0.110432,0.267836,1.000000,0.079984,0.193297,0.073135,0.046391,0.069565,0.173259,0.104425,0.179144,0.206734,0.023153,0.202708,0.255903,0.071283,0.000000,0.115764,0.060976,0.088416,0.050016,0.031552,0.012667,0.080115,0.070632,0.120972,0.071449,0.059988,0.227951,0.133185,0.011213,0.000000,0.000000,0.117130,0.034170,0.069701,0.019834,0.044672,0.060996,0.096993,0.065529,0.048583,0.057027,0.070697,0.095152,0.013804,0.193255,0.020162,0.041739,0.034922,0.072502,0.095824,0.167707,0.068487,0.141264,0.128922,0.071283,0.085540,0.000000,0.000000,0.027186,0.117130,0.129974,0.119005,0.092894,0.039668,0.136450,0.220863,0.102283,0.119280,0.191273,0.181261,0.159234,0.098010,0.031166,0.037512,0.052382,0.101660,0.195658,0.036811,0.242662,0.050522,0.141211,0.013392,0.091885,0.031235,0.083241,0.065849,0.083241,0.071283,0.190481,0.165004,0.108287,0.191030,0.327612,0.112199,0.155712,0.287590,0.192277,0.201209,0.143096,0.135078,0.084635,0.108287,0.097992,0.059028,0.186236,0.097693,0.078896,0.161511,0.035117,0.012752,0.068487,0.214397,0.110432,0.183043,0.055705,0.060819,0.013697,0.086630,0.008033,0.042856,0.195920,0.197663,0.110432,0.130510,0.098409,0.022660,0.034080,0.114006,0.163217,0.081150,0.153360,0.133918,0.334107,0.233567,0.100914,0.150307,0.163715,0.135250,0.040474,0.100679,0.026784,0.089701,0.026983,0.010435,0.106183,0.041191,0.085540
0.039203,0.068439,0.096028,0.076774,0.077425,0.045268,0.090536,0.060733,0.042978,0.105964,0.087885,0.081304,0.045268,0.082839,0.032009,0.105246,0.109791,0.068439,0.037756,0.028630,0.000000,0.078406,0.085455,0.040489,0.051329,0.072487,0.057490,0.153987,0.140452,0.092070,0.049688,0.099488,0.100595,0.085548,0.032521,0.013970,0.031054,0.091100,0.096028,0.038801,0.084951,0.075446,0.054895,0.079984,1.000000,0.105648,0.095934,0.063388,0.045626,0.088778,0.092197,0.051404,0.082571,0.056944,0.028902,0.067435,0.011688,0.157603,0.028472,0.139972,0.043492,0.010251,0.038801,0.051926,0.039409,0.000000,0.049588,0.097627,0.065574,0.080093,0.095541,0.128695,0.027866,0.034219,0.064018,0.093380,0.073470,0.032521,0.048831,0.041672,0.097189,0.096702,0.086299,0.031168,0.057960,0.044577,0.090536,0.082991,0.024794,0.119768,0.104976,0.095103,0.098200,0.128899,0.044918,0.096511,0.032521,0.046752,0.062337,0.044577,0.037665,0.133730,0.128037,0.196721,0.056912,0.131545,0.113825,0.123053,0.082305,0.051603,0.055880,0.089607,0.095531,0.007679,0.110484,0.034068,0.020502,0.014315,0.066676,0.067540,0.030179,0.015303,0.082839,0.073672,0.087833,0.225991,0.038411,0.095541,0.040489,0.040946,0.046752,0.105171,0.050729,0.062144,0.117460,0.052407,0.120730,0.079236,0.123014,0.039409,0.127254,0.055570,0.055371,0.075695,0.044389,0.016067,0.024197,0.039830,0.026698,0.046201,0.079448,0.038387,0.062725,0.056148,0.100440,0.115227,0.076778,0.068504,0.043629,0.078607,0.115411,0.052684,0.049189,0.100389,0.099724,0.060357,0.106997,0.062751,0.111465,0.048895,0.093466,0.080287,0.044353,0.125730,0.043916,0.070071,0.171678,0.101118,0.057989,0.114086,0.036961,0.055304,0.020635,0.032937,0.082733,0.011061,0.094103,0.062180,0.042213,0.109089
0.105269,0.183773,0.206284,0.201002,0.000000,0.194487,0.062514,0.065233,0.086555,0.204866,0.182051,0.157189,0.048622,0.088977,0.000000,0.322173,0.106132,0.110264,0.060830,0.061502,0.000000,0.126323,0.059005,0.086977,0.055132,0.000000,0.074099,0.055132,0.214377,0.229249,0.048032,0.060108,0.113451,0.000000,0.130991,0.157552,0.100063,0.016308,0.017190,0.000000,0.106452,0.085088,0.247642,0.193297,0.105648,1.000000,0.115922,0.061276,0.110264,0.243155,0.159152,0.307612,0.343085,0.030582,0.302674,0.434587,0.037662,0.025392,0.214071,0.064432,0.046714,0.148644,0.062514,0.016732,0.010582,0.062197,0.266312,0.047187,0.052824,0.344106,0.241890,0.088862,0.014965,0.110264,0.232070,0.015045,0.131522,0.026198,0.019668,0.120852,0.113880,0.173110,0.032086,0.000000,0.112057,0.107728,0.054699,0.230953,0.039947,0.137829,0.046127,0.019153,0.063285,0.069224,0.072369,0.124394,0.130991,0.112987,0.125541,0.000000,0.080911,0.197502,0.322319,0.264120,0.117892,0.211937,0.170288,0.180231,0.318251,0.072747,0.247582,0.216553,0.171015,0.024744,0.105185,0.000000,0.099096,0.046127,0.161136,0.149622,0.097243,0.000000,0.044488,0.016956,0.017689,0.060684,0.000000,0.153930,0.086977,0.000000,0.094155,0.313216,0.190704,0.214549,0.279359,0.200534,0.389022,0.276596,0.412899,0.253972,0.379671,0.059687,0.191164,0.101629,0.157336,0.129434,0.116952,0.149735,0.086026,0.104211,0.256001,0.123693,0.101058,0.054277,0.060684,0.026521,0.258643,0.110369,0.100418,0.099508,0.200245,0.127321,0.022643,0.150957,0.040167,0.048622,0.212167,0.072214,0.074827,0.022507,0.083659,0.172470,0.095279,0.180060,0.123821,0.092367,0.138298,0.148103,0.128464,0.205432,0.019850,0.106921,0.016623,0.070755,0.162914,0.000000,0.027566,0.160289,0.095214,0.175757
