inf,2.846866,3.628854,inf,3.457117,2.928681,2.644134,2.580758,inf,inf,3.102279,3.540013,3.049599,3.481122,2.492292,2.489056,3.704265,2.879135,inf,inf,2.762328,3.316001,2.931816,3.179354,2.846866,2.220485,2.577368,2.538479,inf,2.798284,3.598905,3.110544,2.732974,3.835447,3.337281,3.085328,3.246120,inf,3.262515,2.420121,1.550597,2.803360,2.978658,2.505318,2.865050,3.426121,inf,3.326754,1.934036,2.846866,3.465247,inf,2.610628,3.580035,3.487333,2.891143,2.891143,2.990707,3.270515,3.431902,3.040253,2.787975,2.832781,2.744469,3.305011,2.667394,3.170708,3.246120,inf,3.193440,inf,3.193440,2.899546,3.076632,2.297560,2.696814,3.102279,3.293775,3.969579,3.465247,2.846866,3.389961,2.636500,3.326754,3.448852,2.680646,inf,3.270515,3.011118,2.913632,2.615554,2.701339,2.679863,2.873900,3.237716,2.983714,2.611864,3.081868,3.377302,3.193440,3.276432,3.431902,3.592694,3.778475,3.843081,2.976622,inf,2.913632,3.321406,3.193440,3.091042,3.920156,3.147765,2.899546,2.750119,3.242985,2.794186,3.190344,3.030728,inf,inf,3.364314,3.396172,inf,2.882596,2.458947,inf,inf,inf,3.067782,2.865050,2.627183,2.990707,inf,3.287538,3.676861,3.350980,3.421448,2.826245,3.102279,2.902869,3.116364,3.580035,3.263666,3.011118,3.420273,3.787023,3.448852,2.998972,inf,3.913620,3.592694,inf,3.207139,3.184094,3.316001,3.001017,2.923941,2.969427,inf,3.879594,3.203749,4.185852,inf,2.441401,3.747354,2.865050,3.224840,3.181391,3.405347,3.140759,3.742746,3.076632,inf,3.085328,3.546910,3.448852,2.947201,2.808386,2.644134,2.644134,3.220473,3.521143,3.284600,2.965060,2.965060,3.457117,3.049599,3.803691,3.258466,2.612873,3.282280,3.504027,3.699240
inf,2.913632,3.282280,3.723876,3.254385,3.733400,3.683854,2.860566,2.735294,3.193440,2.799211,3.540013,3.396172,3.278389,3.118674,3.293775,3.246120,3.337281,3.030728,inf,3.108901,3.316001,3.022976,3.323195,3.742746,2.735294,3.270515,2.659060,inf,2.942125,3.319097,4.150264,3.426121,3.377302,3.683854,3.229169,3.939267,inf,3.353676,2.857856,2.803360,1.928760,3.055734,2.952227,3.302784,3.223389,2.870126,3.124021,3.085328,3.025204,3.007102,inf,3.429433,inf,4.089319,3.328877,3.584290,3.246120,3.617089,inf,inf,3.278389,3.323195,3.986922,3.651585,3.437616,4.322001,3.592694,3.134548,3.284600,2.990707,3.081868,inf,3.143398,3.511434,3.043387,3.795426,3.496508,3.623006,3.262515,3.448852,inf,3.030728,3.124021,3.337281,3.127555,3.102279,3.617089,3.357692,3.034213,3.655275,3.004407,2.805520,3.364314,3.584290,3.127555,3.193440,3.540013,3.377302,4.089319,3.766847,4.125049,3.939267,3.026437,2.773048,2.630048,inf,3.337281,3.162179,2.958438,3.157808,3.462011,3.571414,3.795426,2.922539,2.912286,3.193440,2.902662,3.488874,4.089319,inf,3.287239,2.794186,3.102279,2.973756,2.536022,2.910536,inf,2.931816,2.923941,2.441401,inf,3.540013,3.760930,3.185141,3.156134,3.148248,3.127555,3.172818,2.261400,3.630512,2.938027,3.926608,3.015447,3.189456,3.276432,3.584290,3.337281,3.254385,3.225709,3.017741,3.389961,3.323195,3.350980,3.733400,3.407162,3.491431,3.414356,3.238926,inf,3.492999,3.022297,3.636546,2.990707,2.459585,3.158027,3.505517,3.662574,3.402307,inf,3.945478,3.540013,2.570832,3.316001,3.320330,3.041109,3.337281,3.640349,3.704265,3.683854,3.246120,3.769779,3.723876,inf,4.116353,inf,inf,3.742746,3.051652,3.605040,3.811821,3.628854,inf,3.149934
1.856786,3.190400,3.279241,3.139261,3.285841,3.495358,3.445813,3.112939,2.843827,2.955398,3.210811,3.445813,3.158131,3.589654,2.947398,2.996842,3.186416,2.455312,2.792687,2.875227,2.923540,3.771107,3.386921,3.287886,inf,2.843827,3.379047,2.993585,3.243080,2.906816,3.158131,3.059849,3.111005,3.597406,3.099239,3.337701,3.354652,inf,3.920353,3.221801,2.978658,3.055734,1.921813,2.742764,2.973582,3.279241,2.978658,3.323714,3.082289,3.066970,3.115634,2.203360,3.013054,3.283102,3.393133,3.346249,3.895555,2.896507,3.725621,3.887008,3.148785,3.184189,3.176315,3.546148,3.413544,3.402307,3.390813,3.701226,3.099239,3.648546,inf,3.022164,3.354652,3.675579,3.619966,2.805346,3.903958,3.951613,3.182232,3.920353,3.008079,3.421418,2.971025,3.232554,3.701226,3.294979,3.760117,4.072194,3.119650,3.059218,3.273393,3.204100,3.337701,3.329006,3.437409,3.135752,3.133736,3.059218,3.485834,3.648546,3.384964,3.540434,3.701226,3.684275,2.944162,3.045133,2.203360,2.925086,2.901912,2.955398,3.434577,3.276650,3.130640,3.354652,2.925417,2.845717,3.046559,2.875227,3.191941,3.393133,2.452855,3.472847,3.249292,3.354652,2.847287,2.735715,4.117680,3.589654,inf,3.725621,3.064743,3.082289,3.099239,3.869462,3.293673,3.398798,3.156445,3.327248,2.982432,2.661505,3.102562,3.072206,3.485834,3.123979,3.172331,3.619966,3.615747,3.445813,3.709490,4.138960,3.564007,4.047799,3.287886,3.406832,3.383787,3.121465,3.253390,2.752666,3.280692,2.203360,3.411786,3.379047,3.442011,3.334241,2.799429,3.576078,3.445813,3.376878,3.636497,3.513879,3.427629,3.942439,3.329006,2.896507,3.193860,3.197297,3.180499,3.136993,3.060759,2.819431,2.931003,3.025938,3.832408,3.393133,3.420166,3.675579,3.565649,4.197852,3.362917,3.366998,3.293972,3.279241,3.612559,3.402307
inf,2.774816,2.940732,2.689180,2.657423,3.045278,2.995732,2.721750,2.361477,3.166196,2.963463,2.851891,2.708050,3.688879,2.979858,2.749494,2.760730,3.198465,3.035754,2.974452,2.358198,3.177185,2.884160,3.733686,2.564209,2.596478,inf,3.026045,3.545038,3.049548,2.870761,3.318301,2.940732,3.003484,3.545038,2.743780,2.904571,3.688879,3.326432,3.177185,2.505318,2.952227,2.742764,1.802269,2.470821,3.378466,2.384737,2.527060,3.293086,2.760730,2.777125,inf,3.064624,2.891913,2.870761,3.994780,2.496914,2.616889,3.131699,3.293086,3.045278,3.139573,2.837806,inf,3.310037,3.154959,3.084573,inf,2.740319,3.145785,3.545038,2.548823,2.505318,3.284390,2.639450,3.453878,2.963463,3.011118,3.137616,3.673005,3.512769,3.251145,3.147325,3.331779,3.376802,3.394204,3.512769,3.275540,3.565449,2.995732,2.823312,3.303325,2.887621,2.878925,3.445474,2.844898,2.963463,2.943052,2.891913,3.257356,3.281457,inf,3.251145,3.181514,3.077884,2.928967,inf,2.677738,2.939837,3.859343,3.069034,2.741620,3.129530,2.616889,2.702464,2.712790,2.655370,3.080107,3.350058,3.145785,3.622114,2.838903,2.954288,3.107304,2.488367,3.639659,inf,inf,3.139573,3.131699,2.928967,2.666704,3.054624,3.275540,2.902484,3.460970,3.135089,2.844898,2.549302,2.760730,2.942390,2.630975,2.717759,2.778276,3.474289,3.078725,3.301633,3.310037,3.206729,3.198465,3.081657,3.251145,2.928967,3.028302,3.248010,3.523759,2.803309,2.673554,2.790590,inf,2.953010,3.901922,3.497730,3.688879,3.622114,3.608538,3.824846,2.974452,3.119650,3.959678,3.180281,3.401197,3.977537,3.243951,2.743780,2.858788,3.251145,2.889645,2.713075,2.446426,2.660395,2.937816,2.861600,2.880470,2.801850,3.081657,3.115569,2.910783,3.115569,inf,2.777125,2.737999,3.018637,3.102279
inf,3.804435,3.088557,2.602003,2.651506,2.958101,2.796984,3.013416,inf,2.764715,3.020127,2.653143,2.687639,3.398970,3.180363,3.904771,2.726234,2.749329,3.641724,3.580423,2.935589,3.580423,2.940825,3.443776,inf,2.908556,3.534937,2.879976,3.601703,3.062706,2.890372,3.721539,2.920321,3.126914,3.601703,2.891605,2.705823,3.052397,3.103288,3.031117,2.865050,3.302784,2.973582,2.470821,1.821992,3.200129,2.518476,3.133031,3.147018,3.111288,2.689949,inf,3.037761,2.693164,2.724693,3.704871,2.483697,2.393746,3.076792,inf,2.846529,3.287398,2.985631,3.211623,3.569433,3.904771,3.088557,2.961236,2.705823,3.111288,3.052397,2.484907,2.673554,4.034201,inf,inf,2.817395,3.558197,3.261046,3.729669,3.366701,3.307809,3.001257,3.133031,3.510542,3.248136,3.111288,2.908556,3.968687,2.628748,3.775856,3.471561,3.493591,3.026750,3.011724,2.757721,3.111288,2.908556,2.908556,3.202449,3.135389,inf,inf,3.696324,2.865050,2.854449,inf,2.908556,3.080028,3.569433,3.100052,2.639057,3.102667,2.740319,2.734733,2.881026,2.793294,3.167084,3.550563,3.457862,3.129472,3.026750,2.737681,3.366701,2.413849,3.147018,2.728049,3.948276,2.849664,3.534937,2.874059,3.003177,2.999716,3.220633,2.804997,2.901562,3.013416,2.824487,2.432828,2.673554,2.837668,2.439421,2.602003,2.723369,2.954613,2.914473,3.199071,2.908556,2.916820,3.255129,2.610295,2.961236,3.163968,2.869575,3.448516,4.129729,3.153867,2.561982,2.930781,inf,2.812722,3.356600,3.410554,3.948276,2.985631,4.358350,3.423365,2.796115,2.789720,2.917730,2.927426,3.111288,3.687628,3.580423,2.944285,2.803880,3.307809,2.917730,2.817395,2.414250,2.578933,2.935589,2.918265,2.855875,2.935589,3.484895,3.028392,3.660594,3.028392,3.522888,4.076243,2.920321,3.421875,3.211623
inf,3.469627,3.211894,2.960342,3.242890,3.239365,3.266894,3.059678,3.123053,3.437358,2.979212,3.045978,3.070373,3.410735,3.048288,3.569962,3.031893,3.011482,3.163075,3.448347,3.496661,inf,3.064162,3.031893,3.325786,3.123053,2.944716,3.185635,2.717588,3.047438,3.225451,3.477892,3.068053,3.163075,3.011482,3.564248,4.071613,3.613468,3.192129,3.042882,3.426121,3.223389,3.279241,3.378466,3.200129,2.052337,2.935707,3.112527,3.106103,3.437358,3.139448,inf,3.215205,3.432573,3.298752,3.370063,3.572795,3.175734,4.096008,2.759529,3.663013,2.987087,3.455542,4.119268,3.581199,3.314550,3.558468,inf,3.266894,3.070373,3.123053,3.123053,2.954817,2.929171,3.643780,3.378466,3.234625,3.170708,3.349887,3.597594,3.437358,3.613468,3.115420,3.053635,3.338445,3.665366,3.325786,3.402861,3.143464,3.166559,3.787621,3.059678,3.058448,3.006246,3.114650,3.004488,3.437358,3.214214,3.712381,3.528518,3.408779,3.564248,3.522307,3.014942,2.935707,2.762394,inf,3.392552,3.021254,3.157550,3.266894,3.247784,3.559919,3.234625,3.229039,3.316440,4.424398,3.222355,3.621220,3.875092,3.893276,3.352820,3.384677,3.581199,3.910822,3.014942,3.168539,3.123053,2.514856,3.546702,2.920321,3.361515,3.469627,3.546702,3.217152,3.606475,3.406251,3.182826,3.464391,2.752085,3.290628,2.979212,3.509648,3.067622,3.542718,3.475544,3.370063,3.469627,3.936037,3.816201,3.496661,3.725040,3.546702,3.339485,3.519172,3.448347,3.368365,3.056288,3.024698,inf,3.362299,3.368365,3.691817,3.189819,2.957375,3.533127,3.469627,3.245615,3.246971,3.334961,3.141924,3.451443,3.006246,3.515113,3.158783,3.273791,3.725040,3.132228,3.490038,3.310400,2.848030,3.049752,3.509648,3.151633,3.699393,3.443980,3.936037,3.672360,3.183998,4.083960,3.091793,3.303055,3.524801,3.205205
inf,2.735294,2.477561,2.337581,2.521216,inf,2.297560,3.004407,2.846866,2.846866,2.409132,2.441401,2.500292,3.134548,2.772100,inf,2.232046,2.787975,2.684155,2.969427,2.873900,inf,2.585242,2.976622,2.703025,2.846866,inf,2.818287,2.990707,2.595552,2.528872,3.254385,3.079548,2.862492,inf,2.627183,2.619738,2.787975,3.811821,3.662574,inf,2.870126,2.978658,2.384737,2.518476,2.935707,1.571434,2.777448,2.882596,2.755705,2.395214,inf,2.701789,2.297560,2.346142,3.440449,2.157974,2.003667,3.270515,3.431902,2.413871,3.134548,3.179354,2.541736,3.102279,3.640349,3.975427,2.899546,2.185988,3.193440,2.990707,2.153719,2.249905,2.873900,3.714167,2.552973,2.350240,3.843081,2.818287,3.465247,3.651585,2.840655,2.795727,2.522035,3.592694,inf,2.755705,2.721209,3.154959,2.414367,3.308701,2.748994,3.229169,3.567047,3.093875,3.074875,2.958438,2.846866,2.775316,2.846866,2.818287,inf,2.899546,2.579528,2.233643,2.374635,inf,2.787975,2.542334,2.715684,2.835630,2.331130,3.147765,2.249905,2.547386,2.784840,3.598905,3.006481,inf,2.846866,3.067782,2.671167,2.746531,2.755705,inf,3.085328,3.662574,3.683854,2.931816,inf,2.441401,2.738755,inf,2.956211,2.431049,2.703906,2.546261,2.509174,2.552973,1.926591,2.425113,2.133308,2.337581,2.280609,3.266531,2.615554,2.982304,2.596478,2.652398,2.787975,2.594092,2.899546,2.899546,2.513992,2.693679,2.969427,3.144858,3.067782,3.518733,inf,2.514579,2.889445,3.034560,2.831480,2.441401,2.851474,3.617089,2.801191,3.461199,3.202614,2.559184,3.140759,2.965060,3.662574,2.973756,2.651030,3.102279,2.712200,2.731310,2.931816,2.715684,2.618487,2.871502,2.617100,3.769779,2.873900,3.803691,3.049599,2.604743,inf,3.465247,2.589133,2.877645,2.726285
inf,3.716833,3.256368,2.860975,2.660982,3.563646,3.167527,2.631920,2.397305,3.481831,2.629457,2.912114,2.879845,3.311368,2.543455,2.665876,3.076366,3.167527,2.749403,inf,2.770912,3.146247,2.684987,2.729793,inf,2.820954,inf,2.995107,3.167527,3.066265,3.149343,2.829218,3.112527,2.860975,3.167527,inf,3.076366,3.657942,2.948920,3.492821,3.326754,3.124021,3.323714,2.527060,3.133031,3.112527,2.777448,1.828622,2.712842,2.677112,2.837348,inf,3.081342,3.130473,2.971006,3.414536,2.924122,2.820954,3.447335,3.608722,2.667766,2.853223,2.663027,2.718556,2.932525,3.267862,3.000955,2.873634,2.820954,3.114847,inf,2.565541,2.527060,3.050720,2.792374,2.383219,2.932525,2.737426,3.341680,inf,inf,3.220207,2.972547,2.954268,3.514101,3.083459,2.788684,3.447335,2.729793,2.964795,2.680803,2.604887,2.712842,2.770912,3.270695,3.016693,2.788684,2.864459,3.207548,2.946611,2.995107,3.405989,2.873634,2.915575,3.046946,2.850374,inf,3.370260,2.746188,3.481831,3.470595,2.777448,3.015065,2.932525,2.970444,2.850088,3.572992,3.314483,3.319120,3.226419,inf,2.991828,3.317579,3.279099,3.608722,3.262148,3.492821,3.860674,3.108636,3.244602,2.898029,3.059416,inf,3.133031,2.930438,3.251695,3.104151,3.016693,3.103400,3.076366,2.716720,2.820954,2.952136,3.093912,3.240618,3.597093,3.270695,3.625672,3.633937,3.167527,3.397293,3.076366,3.009601,3.306884,2.711272,2.843179,2.772372,3.793909,2.722598,inf,3.016693,2.948071,3.466793,3.311368,3.133031,3.231027,3.447335,inf,3.088713,3.235593,2.802770,3.775725,3.600026,3.146247,3.150576,2.919011,3.514101,2.830128,2.782473,3.008300,3.135258,2.795307,3.004816,3.067192,3.488454,3.050720,3.980511,3.370260,2.781563,inf,2.948920,3.000955,3.131540,2.980180
inf,3.128834,3.217674,2.966123,3.739085,2.772914,2.467956,inf,2.782260,3.037673,2.782260,2.782260,3.331566,inf,inf,3.229169,2.946512,3.069942,2.763390,3.251395,inf,inf,3.069942,inf,inf,inf,inf,inf,inf,3.080252,3.076154,inf,3.217674,3.221535,3.272675,3.367296,inf,3.069942,3.197909,2.702089,1.934036,3.085328,3.082289,3.293086,3.147018,3.106103,2.882596,2.712842,1.401383,3.037673,2.648603,inf,3.095328,inf,4.227446,inf,inf,3.384247,3.003177,inf,inf,3.763089,2.912016,inf,3.586979,3.229169,inf,3.181514,2.723369,2.782260,inf,3.128834,2.834940,2.900455,2.407107,2.834940,3.384247,2.882596,inf,3.054068,inf,3.528088,2.966123,3.262148,3.272675,3.121841,2.893832,3.552483,3.639659,3.821981,3.244096,3.286374,3.020722,2.697722,3.722417,3.010269,3.240406,2.926101,3.057283,2.984993,3.009094,3.713869,3.528088,3.020722,2.973756,2.768175,inf,3.128834,2.976993,2.782260,2.914865,3.162403,3.083159,inf,2.955011,3.178379,3.880872,3.251395,inf,3.331566,2.800444,3.044296,3.880872,3.384247,inf,3.367296,inf,3.272675,2.443561,3.205909,2.310029,2.674149,3.475407,3.349750,3.526000,4.161561,3.489107,3.188606,2.987631,2.314214,3.499141,2.742239,3.862002,3.276135,3.751231,3.904974,4.068990,3.384247,inf,inf,3.849015,3.528088,3.461322,3.233694,inf,3.800701,3.629558,inf,2.702089,inf,3.391339,2.824839,inf,2.867210,2.800444,3.336175,2.926101,3.709540,3.743167,3.687315,3.187725,3.534299,3.155867,3.395236,2.909150,3.828878,3.528088,3.484582,3.639659,2.766874,3.240406,3.705174,3.456537,3.128834,inf,3.705174,3.739085,3.331566,2.843205,inf,2.648603,inf,inf,2.941487
inf,3.695091,3.090784,2.559424,2.919047,inf,2.799211,2.735835,2.655370,inf,3.001944,2.596478,2.858102,3.289626,2.377872,2.822471,2.760730,2.865977,3.185806,inf,2.749169,inf,2.943052,2.785126,inf,2.655370,3.425592,2.861793,3.145785,2.809521,3.001944,2.807476,2.888052,3.643951,2.799211,inf,2.943052,inf,3.162179,3.124505,2.846866,3.025204,3.066970,2.760730,3.111288,3.437358,2.755705,2.677112,3.037673,1.735095,3.620325,inf,2.738672,2.762157,2.924868,3.392794,3.248953,2.668029,inf,inf,2.568949,2.831480,2.529713,2.899546,3.113515,3.246120,3.157550,2.851891,3.492358,3.551250,3.838932,2.722136,2.799211,2.885136,2.717952,2.505318,3.054624,3.998159,3.431510,3.071019,3.806662,2.851891,2.492659,2.629457,3.492358,2.994950,2.910783,3.772166,2.760730,2.569445,2.626791,2.669069,2.960598,3.172818,3.248953,2.994950,2.833707,2.799211,2.882738,3.204676,2.973364,3.384247,3.401197,3.384247,2.846866,2.828631,inf,3.145785,3.018338,4.153236,3.337281,2.688940,2.921772,2.708050,3.174694,2.992597,3.753982,3.548154,2.891913,inf,inf,2.869750,2.858102,3.054624,3.586979,3.037673,3.817652,3.492358,3.086893,3.772166,2.876286,2.547258,3.348517,3.222860,2.760963,3.138791,2.669069,3.027220,2.897795,2.533897,2.694978,2.722136,2.930393,2.846177,3.421608,3.026045,3.315718,3.257356,2.985813,3.289626,3.028977,3.401197,2.987858,3.015643,2.443291,3.047429,2.876286,3.425592,3.471078,inf,2.994950,3.116073,3.367975,3.636199,2.673554,3.444286,3.314021,3.582650,3.336468,3.906998,2.858102,3.551250,3.578283,3.614919,3.384247,2.949949,3.324122,2.836965,2.963463,2.865977,2.910783,2.725909,3.329647,3.271442,inf,3.028977,inf,3.204676,2.919047,3.760117,3.162179,2.744211,3.109798,3.227936
inf,3.162179,2.971212,3.692615,2.764979,3.152833,2.679639,3.175879,inf,3.417592,2.767951,2.815606,2.738531,inf,inf,3.609088,3.123699,3.103288,2.719660,inf,3.189213,inf,3.449862,inf,3.711486,inf,inf,inf,3.652594,3.204758,2.788572,3.314285,2.792875,3.254881,2.959447,2.851335,3.358701,3.247129,2.975842,3.004933,3.465247,3.007102,3.115634,2.777125,2.689949,3.139448,2.395214,2.837348,2.648603,3.620325,1.804939,inf,4.371127,3.548774,3.253340,2.951043,2.903388,2.694133,3.127683,3.197909,3.152833,3.449862,3.291935,2.673187,inf,3.955662,3.192129,3.012127,2.612873,3.253340,3.026213,2.535798,2.959447,3.112138,4.029480,3.214860,2.612873,3.811821,3.938319,3.231255,3.966898,3.561433,inf,3.183922,3.417592,3.390188,3.966898,inf,4.019579,inf,3.826747,3.522453,2.851335,inf,3.553030,3.390188,inf,3.397181,inf,3.253340,3.591746,3.747215,inf,2.811314,2.838866,2.945361,inf,3.050608,3.130919,3.071019,3.176590,3.262515,3.337421,3.764166,2.810019,3.125800,3.109499,3.250244,inf,3.508753,3.180363,3.679628,3.364912,3.071019,2.774260,3.197909,3.977888,3.103288,3.796435,3.932402,2.756714,3.054068,3.162179,3.271524,3.703187,3.299027,3.319720,2.995959,2.868286,2.481691,3.767488,2.932413,3.268967,3.135327,3.673005,3.938319,3.553030,3.417592,3.425857,3.652594,inf,inf,2.988867,3.725185,3.702140,3.631314,3.662904,2.892681,3.284741,inf,3.246347,3.204758,3.181637,2.873522,2.877295,3.126766,3.932402,3.193580,3.664940,3.720660,3.364912,3.508753,2.933800,4.324461,2.995176,3.169076,3.764166,3.609088,3.046624,2.716693,2.815606,3.280374,3.836456,3.306021,3.280374,3.535787,3.569698,4.058059,3.223124,inf,3.154179,3.944167,4.165914,3.007102
0.346574,inf,inf,inf,inf,1.985146,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.282174,1.975622,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.639057,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.203360,inf,inf,inf,inf,inf,inf,inf,inf,0.346574,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.693147,2.484907,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.693147,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,2.745295,2.620413,2.438742,2.715079,3.093759,2.577059,2.696413,inf,3.661585,3.661585,2.713025,2.483259,2.889136,2.395506,2.813361,2.360241,2.770941,2.837996,3.326001,2.975061,3.528734,2.654134,2.368241,2.673004,2.280527,2.731209,2.548479,2.797975,2.674970,2.875737,3.043469,2.868632,3.152301,3.347281,3.441902,2.909547,3.491122,3.677980,3.417162,2.610628,3.429433,3.013054,3.064624,3.037761,3.215205,2.701789,3.081342,3.095328,2.738672,4.371127,inf,1.994247,2.347582,2.647999,3.195036,2.613461,2.419132,3.829821,3.095328,2.515032,2.623822,2.886287,2.551737,2.968438,2.845630,3.036868,3.458853,3.550014,3.262332,inf,2.713025,2.725684,3.356131,2.856866,3.256120,2.765706,3.203440,2.796018,3.051599,2.891363,2.953052,2.589295,2.484380,3.550014,3.156426,2.856866,3.203440,3.112279,2.424368,3.000707,3.042986,2.865562,3.086633,2.757302,2.513826,2.968438,2.878146,2.667122,2.915758,3.006625,3.533063,3.805426,3.018253,2.570607,2.613015,inf,2.816845,2.810680,3.458853,3.175809,2.716283,2.835587,2.324511,3.029617,3.093759,3.059599,3.528734,3.498874,3.752746,3.424356,3.190452,2.915758,3.112279,inf,2.792261,3.070588,3.203440,4.040428,3.203440,3.168944,2.518989,3.294601,3.347281,2.578555,2.966681,2.726725,2.849873,2.740059,2.408822,2.583246,2.517286,2.510293,2.650697,2.944043,2.845238,3.009255,2.765706,3.008972,3.270206,2.628487,2.832471,3.189355,2.677179,2.747185,3.070588,2.836864,3.025103,3.070588,inf,2.755252,2.836864,2.967485,3.347281,2.603243,3.266940,3.483248,3.528734,3.084604,3.112279,2.856866,3.118490,3.982512,4.019148,inf,2.704536,3.229087,2.826020,2.765706,3.067473,2.794285,2.628487,2.946108,2.915758,2.958666,2.700038,3.467117,2.829833,2.795250,3.013054,2.898908,2.771554,2.912040,2.921472
inf,3.970114,2.513433,2.197965,2.485538,3.614194,2.413356,3.010858,inf,2.983073,inf,2.583820,2.409666,2.871502,2.509054,inf,2.231035,2.759930,2.834448,3.746102,inf,inf,2.628748,2.757081,3.479699,2.583820,inf,2.699081,2.794426,2.787190,2.570120,2.991338,3.019234,2.946019,inf,3.057283,2.606187,3.106503,3.437203,4.092675,3.580035,inf,3.283102,2.891913,2.693164,3.432573,2.297560,3.130473,inf,2.762157,3.548774,inf,2.347582,1.844769,2.341066,3.667817,2.231977,2.115773,3.700616,3.862002,2.319061,2.628748,2.983073,3.174569,3.108731,3.174569,3.600809,3.329647,2.616089,3.826273,3.767381,2.269515,2.311206,3.395161,3.797694,inf,2.596478,3.926608,2.716032,3.346042,3.735112,2.897148,2.564949,2.419780,3.767381,4.309694,2.695391,2.727661,3.161411,2.341066,4.288108,3.290666,3.312696,3.997147,2.897594,2.720667,3.532380,2.771166,2.608455,2.786552,2.927461,4.208576,4.022794,2.966123,2.392582,2.554348,inf,2.871502,2.696400,3.735112,3.241335,2.374635,2.961794,2.195305,3.223725,3.103369,4.029005,3.914338,3.066600,3.479699,3.039738,2.871502,2.877713,2.780341,inf,3.057283,4.092675,3.564649,inf,inf,3.497883,2.507977,3.623540,2.948577,2.372788,2.799482,2.538627,2.584701,2.509383,2.259614,2.437089,2.232065,2.309537,2.349357,3.206217,2.594221,2.880049,2.636500,2.624353,2.915007,2.451626,2.668769,3.103654,2.469552,2.595753,3.144115,3.151309,2.948577,3.948834,inf,2.461105,3.064133,3.006515,4.460529,2.908556,3.372736,3.700616,3.078601,3.385499,3.377302,2.877713,3.176631,inf,inf,inf,2.560404,3.373153,2.780341,2.636500,2.812610,2.650585,2.516232,2.799951,2.638820,3.853306,2.957427,3.540644,3.021554,2.666044,3.230421,3.692615,2.491207,2.835515,2.792266
inf,3.439678,2.555563,2.316060,2.489481,3.209415,2.634959,2.877038,3.988984,2.818081,3.407409,2.687639,2.582279,3.125374,2.631744,2.787975,2.315086,2.911652,2.930393,3.764972,3.669444,inf,2.922641,2.775951,3.151996,2.634959,inf,2.739231,3.034213,2.772715,2.575656,2.933133,3.007792,2.825533,3.786251,3.331566,2.543798,2.831480,3.408418,3.259171,3.487333,4.089319,3.393133,2.870761,2.724693,3.298752,2.346142,2.971006,4.227446,2.924868,3.253340,inf,2.647999,2.341066,2.051074,3.084701,2.104653,2.120149,3.261340,2.841152,2.313536,2.628748,2.799211,2.769791,3.248182,3.284600,3.007792,3.236945,2.399957,3.339343,3.506444,2.271990,2.188960,3.093104,2.964190,2.722136,2.452637,3.396172,2.761457,inf,inf,2.943052,2.839232,2.839824,3.655069,3.870419,2.879382,2.620874,3.054624,2.389647,3.064525,3.029728,3.187725,3.466712,3.383619,3.027220,2.901608,2.876672,2.718486,2.890372,2.809112,3.769301,3.236945,2.825766,2.536279,2.655370,inf,3.184265,2.788572,3.753982,3.310247,2.500292,3.215666,2.298487,2.896022,3.122239,3.386998,3.698206,3.158772,3.151996,2.967447,2.976297,2.935564,3.204676,inf,3.534299,3.104094,inf,3.930093,3.439678,3.405181,2.598398,inf,2.988727,2.428475,2.714151,2.657062,2.658018,2.668704,2.341066,2.439565,2.243262,2.336810,2.398236,3.152496,2.655370,2.934648,2.645060,2.586559,2.890372,2.537262,2.778800,3.058608,2.530464,2.780690,3.071825,3.044522,3.130158,3.418398,inf,2.503235,3.207234,3.035487,4.132825,2.908556,3.097713,3.170180,2.757520,3.158131,3.161170,2.872188,3.057375,3.366376,3.999973,4.024714,2.753427,3.348517,2.638609,2.469588,2.831480,2.578295,2.746531,2.621675,2.663538,3.194904,2.899222,3.447943,3.093104,2.821561,3.851278,3.190759,2.488798,2.913277,2.865736
