3.118185,2.935589,3.077783,2.946167,2.967447,inf,2.928967,3.354042,1.952362,2.215408,1.997050,2.047172,2.561982,2.744712,inf,2.957546,2.957546,inf,3.414356,3.310303,3.731682,3.993082,3.208366,inf,3.104295,3.713275,3.824846,3.713275,3.660594,3.163968,inf,3.569433,inf,3.222860,2.827296,3.471561,2.967447,inf,3.020127,inf,inf,3.385108,3.314021,3.138322,2.740319,3.020127,3.111288,inf,3.035877,inf,3.116470,3.125782,3.783156,3.202449,inf,3.582592,2.524928,3.262026,3.020127,3.136935,2.865050,2.745844,2.855875,3.366701,3.288699,3.131699,3.123053,2.885995,3.246120,3.151309,2.892681,3.497883,3.278608,3.111288,3.651248,2.985631,3.067782,2.958101,3.151309,2.961236,3.580423,2.900681,3.376602,3.149042,3.151309,3.111288,3.151309,2.514327,2.997396,3.151309,3.824846,3.436582,3.349750,2.948577,3.020127,2.985631,3.881511,3.163968,inf,3.216148,3.255129,3.255129,inf,inf,3.457862,3.552483,3.601703,2.887276,3.138322,3.436582,2.687639,2.994481,3.111288,3.466126,inf,3.507407,2.736135,2.841790,3.216148,2.602003,3.058608,2.859336,3.072808,2.980106,3.188363,2.777373,3.314021,inf,2.832781,2.934648,3.646509,3.067782,2.908556,2.673554,2.609637,2.817395,2.817395,3.173095,2.892681,2.893326,2.582818,3.326216,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.908556,4.161319,inf,4.047189,4.047189,2.865050,2.956211,inf,3.713275,2.876286
inf,inf,2.562973,inf,inf,inf,inf,inf,1.191314,inf,2.047172,0.916291,1.574941,2.750629,inf,inf,inf,inf,inf,inf,inf,3.275540,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.506058,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.234625,2.191013,3.092074,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.976622,inf,inf,inf,inf,inf,2.521713,inf,inf,inf,inf,inf,inf,inf,inf,2.995732,inf,inf,inf,3.501533,inf,inf,2.891913,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.884160,2.191013,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.433767,2.799211,inf,inf,inf,inf,2.995732,inf,inf,inf,inf,inf,3.102279,inf,1.956012,2.003667,1.956012,1.956012,inf,inf,3.438648,inf,3.360713,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.983073,inf,inf,inf,inf,inf
3.464758,2.935589,inf,2.631863,3.111288,inf,inf,inf,1.908856,1.419864,2.561982,1.574941,1.252763,2.460720,inf,2.673554,3.131699,inf,inf,3.421875,3.528949,inf,2.938868,inf,3.104295,inf,inf,inf,inf,inf,inf,inf,2.817395,inf,inf,3.327720,inf,2.841790,2.470821,inf,inf,2.979643,inf,inf,2.817395,2.268089,2.418141,2.764715,2.944716,2.705823,2.633929,2.750629,2.337970,2.418141,2.445175,2.942125,2.399271,2.915452,inf,3.713275,inf,inf,2.764715,inf,3.491431,3.275540,2.650823,3.060149,3.323195,3.151309,2.578377,inf,2.972055,inf,inf,inf,inf,2.958101,inf,2.817395,inf,2.841790,2.736135,2.976622,2.602003,3.366701,2.857416,2.470821,2.506982,inf,inf,inf,3.349750,2.602003,inf,2.985631,inf,inf,inf,3.471561,inf,2.359249,inf,2.561982,inf,inf,inf,2.540702,2.791748,2.887276,2.215408,2.445175,2.561982,inf,inf,inf,inf,2.527486,2.575681,2.602003,2.967447,3.003177,2.582393,2.817395,2.292484,2.817395,inf,inf,2.773889,2.665150,3.097203,2.812370,2.764715,2.124248,2.171903,2.124248,1.921515,2.944716,3.180363,3.260311,2.639057,2.979643,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.561982,inf,inf,inf,2.804736,inf,2.865050,2.326980,inf,inf
2.965494,3.041244,3.213750,3.127062,3.111288,3.044522,2.966021,3.319546,3.025652,2.595552,2.744712,2.750629,2.460720,2.047381,inf,3.006042,3.168753,inf,inf,3.542456,3.403292,3.612012,3.159784,3.574958,3.224876,3.443776,3.352616,3.241044,3.391096,3.097203,inf,3.299935,inf,3.299935,2.813211,2.963601,2.697949,inf,2.985631,inf,inf,3.147879,3.044522,2.959984,2.985631,2.985631,2.697949,3.188363,3.021791,3.332205,2.990812,2.990416,3.167084,3.231869,3.418130,3.491431,2.722584,3.339101,2.953362,3.241044,3.491431,3.116813,3.188363,inf,3.144858,3.149883,2.930630,2.963071,3.097203,3.372226,2.810530,3.574958,3.355683,3.188363,3.728324,2.807293,3.144858,2.958101,3.228385,2.985631,3.167084,2.977757,3.107104,2.994805,2.881811,2.953362,3.097203,2.817395,2.786789,3.574958,3.006042,3.860231,3.040231,3.228385,1.921515,2.390839,3.755853,3.163968,2.782898,3.090491,3.220633,inf,inf,inf,2.985631,2.877519,inf,3.167084,3.115062,3.402085,2.697949,2.959984,2.639057,3.654773,inf,3.381750,2.701639,3.022685,2.815468,2.881811,3.135683,2.877519,3.275540,3.299935,3.265439,2.470821,3.391096,3.332205,3.097203,3.179960,2.827704,2.906396,2.841790,inf,2.942125,3.443776,3.443776,3.074472,3.002026,2.862846,2.716133,3.147879,3.188363,3.391096,inf,inf,3.391096,inf,inf,inf,3.443776,3.188363,3.689088,3.062706,3.431117,3.025652,3.013676,3.085966,3.097203,3.241044,2.750629
inf,2.970086,3.661585,3.471078,inf,inf,inf,3.185806,inf,inf,inf,inf,inf,inf,1.235831,2.014903,2.708050,inf,inf,inf,3.216872,inf,2.973364,inf,inf,2.851891,2.270316,2.158744,inf,inf,2.552973,inf,2.505318,inf,inf,3.015643,2.799211,inf,2.851891,inf,2.770632,3.216872,2.799211,2.826245,inf,inf,inf,inf,2.979212,inf,3.641381,3.334432,inf,2.799211,inf,2.976622,2.983073,2.603375,inf,3.747771,inf,inf,inf,inf,3.525928,inf,inf,3.441219,3.357692,2.839232,2.868286,inf,inf,inf,inf,inf,inf,2.992597,inf,inf,3.268346,inf,2.626791,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.834940,inf,inf,inf,3.366701,3.198465,inf,inf,inf,inf,inf,inf,2.596478,inf,inf,inf,inf,3.268346,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.054624,inf,inf,inf,inf,inf,inf,3.131699,inf,inf,inf,inf,inf,inf,3.090784,inf,3.641381,3.646509,inf,inf,inf,inf,2.552973,inf,inf,inf,2.552973,inf,inf,inf,inf,2.839232,inf,inf,inf,2.361477,2.505318,inf
3.061520,2.970086,3.315012,2.830611,2.977548,inf,3.768182,3.441219,3.094645,2.552973,2.957546,inf,2.673554,3.006042,2.014903,1.887582,2.771967,3.401197,inf,3.288135,3.125711,3.243271,2.925709,inf,3.138791,3.310037,2.872302,2.616889,3.603930,inf,3.704265,3.512769,3.107304,3.859343,3.575351,2.847407,3.054624,inf,2.760730,3.747771,3.575351,3.269552,2.799211,3.284390,2.963463,2.851891,inf,inf,2.810976,inf,3.203646,2.940203,inf,3.198465,inf,3.434767,2.748072,2.858788,3.512769,3.353542,3.011118,3.787792,2.910783,inf,3.232034,3.310037,3.346197,3.696632,3.613105,2.839232,2.836017,inf,3.608538,inf,3.594584,inf,3.357692,2.944942,inf,3.198465,3.379918,2.813705,2.882204,3.410372,inf,3.512769,3.441219,2.557998,3.490038,inf,4.114756,inf,2.946512,2.545339,3.310037,2.928967,3.198465,2.904571,3.545038,3.414897,2.918657,inf,inf,inf,3.401197,3.842392,3.545038,2.627879,2.793975,2.686770,2.452637,2.826245,2.708050,3.664875,inf,3.339171,2.948969,2.603673,3.617629,inf,3.806662,2.691099,3.310037,2.923442,inf,3.107304,inf,inf,2.919957,2.780906,3.387112,3.416583,3.324122,2.963463,3.357692,2.963463,3.310037,2.999623,3.182590,3.473144,2.767580,3.216872,2.708050,2.910783,3.310037,3.357692,2.910783,2.851891,2.851891,3.011118,2.963463,2.505318,3.758081,inf,2.950804,3.094645,3.613105,3.246120,3.166196,2.851891,3.512769
3.408094,2.826245,2.818386,2.889503,2.799211,3.257356,3.565449,3.017570,inf,3.011118,2.957546,inf,3.131699,3.168753,2.708050,2.771967,1.864851,inf,3.357692,3.567943,3.395209,inf,3.151702,inf,3.394204,inf,2.669570,2.851891,3.257356,2.851891,3.704265,3.166196,inf,3.310037,3.228777,3.068323,3.054624,inf,2.963463,inf,inf,3.328444,2.708050,3.284390,2.616889,3.310037,3.603930,inf,2.959602,3.545038,3.029493,3.166196,inf,3.401197,3.081657,3.290926,2.983073,3.754668,inf,4.003184,inf,inf,2.630975,inf,3.048172,3.310037,2.493823,3.272983,2.745804,3.017570,2.939837,2.468264,2.803819,2.851891,3.339171,2.673554,2.808386,3.045278,2.545339,2.963463,3.726491,2.844017,3.228777,3.122690,3.094645,3.107304,3.003484,2.963463,3.692771,inf,4.114756,3.379918,3.842392,3.094645,2.616889,2.699200,2.726234,2.851891,inf,3.159484,inf,2.995732,2.091978,3.054624,2.851891,3.037673,3.198465,3.033344,3.207315,3.268346,2.799211,2.937816,inf,3.241226,2.785126,2.901437,2.535630,2.928967,3.964203,2.545339,3.001944,2.599939,2.963463,3.107304,2.582393,2.963463,2.564209,2.505318,2.745804,2.651992,3.131699,2.772656,2.977548,inf,2.384737,inf,inf,3.389703,3.182590,3.406379,2.822180,3.563445,inf,inf,inf,inf,inf,inf,inf,3.357692,3.310037,3.054624,inf,inf,3.990525,inf,2.496308,3.501533,inf,2.616889,3.512769
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.401197,inf,1.242453,2.441401,2.540081,2.478919,2.673554,2.659060,inf,3.373793,inf,2.851891,inf,2.687639,inf,2.787975,2.596478,2.393746,2.943052,inf,2.701339,2.687639,2.764715,2.740319,inf,2.659060,2.902567,2.687639,inf,inf,inf,inf,2.687639,3.325786,inf,3.529809,inf,inf,3.380786,2.714673,2.721209,inf,3.041109,2.596478,2.740319,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.959447,inf,3.588127,inf,inf,inf,inf,inf,inf,inf,3.156774,inf,inf,3.043387,2.524928,3.289626,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.086893,inf,inf,2.628748,inf,inf,inf,2.484907,inf,inf,inf,3.263979,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.198465,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.380786,inf,inf,inf,inf,inf,inf,3.529809,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.134548,inf,inf,inf
inf,inf,inf,2.766695,2.990707,inf,inf,inf,inf,inf,3.414356,inf,inf,inf,inf,inf,3.357692,2.441401,1.198948,2.751988,2.859062,2.773889,2.818287,inf,3.330288,inf,2.461812,inf,2.644134,2.350240,2.397895,2.552973,2.696814,inf,inf,2.748994,2.644134,2.721209,2.696814,inf,2.615554,2.859062,2.644134,inf,inf,inf,inf,2.644134,3.282280,2.585242,inf,3.525928,2.766695,3.337281,2.671167,2.566131,2.827996,2.997604,2.552973,3.592694,inf,inf,2.644134,inf,2.677703,2.605653,3.079548,2.939568,inf,2.684155,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.549188,2.481422,3.246120,inf,inf,inf,inf,2.808386,2.420121,inf,inf,inf,inf,2.406905,3.043387,inf,inf,inf,2.585242,inf,inf,2.441401,inf,inf,2.217389,2.415754,3.113268,inf,2.671167,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.536022,3.154959,inf,inf,inf,2.297560,2.238668,3.202614,2.891143,inf,inf,inf,inf,inf,inf,inf,inf,3.609088,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3.554429,3.415339,3.860600,3.211948,3.089387,3.547532,3.600212,3.731395,inf,3.301294,3.310303,inf,3.421875,3.542456,inf,3.288135,3.567943,2.540081,2.751988,2.290372,2.602903,2.809987,2.892571,3.182088,3.193965,3.600212,3.018637,3.397480,3.200959,3.600212,3.445135,3.456371,2.704333,3.176564,inf,3.331466,3.547532,3.624608,3.142067,4.037947,3.518953,3.136079,3.200959,3.921139,3.142067,3.600212,inf,3.547532,3.462219,3.835214,3.453801,3.456371,4.016667,3.547532,3.116420,3.234528,3.182088,3.177543,3.456371,3.233228,3.098561,4.077968,3.200959,inf,3.301294,3.365211,4.329520,3.640234,3.412866,3.384821,3.270034,3.384821,3.349408,3.142067,3.191613,3.768449,3.098561,3.461111,3.731395,3.600212,3.670093,3.103881,3.721686,3.412866,3.384821,3.297145,3.986807,2.973831,3.780214,inf,3.711784,4.016667,3.785994,3.038247,3.600212,3.656877,3.488641,3.253639,3.835214,4.254379,3.083176,3.488641,3.421875,inf,3.344800,4.132568,3.835214,3.120787,3.116420,3.670093,3.200959,3.574566,inf,4.504357,inf,3.629347,3.662794,3.179121,3.705073,2.926676,3.750265,3.236688,3.365211,3.142067,inf,3.194747,3.547532,3.488641,3.353974,3.245235,3.768449,3.595187,3.388305,inf,3.647868,inf,inf,3.380960,3.313539,3.840396,3.131966,3.375866,inf,inf,inf,inf,inf,inf,inf,3.647868,3.600212,3.344800,3.590111,3.768449,4.280701,3.587554,3.759439,3.647868,inf,3.253639,inf
